Source,Config,Problem,M,D,Run,HV,Path
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,30,0.556318157317699,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_30.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,31,0.558275275240056,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_31.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,32,0.557214473672279,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_32.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,33,0.557370198469241,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_33.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,34,0.557663438363185,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_34.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,35,0.55725467876045,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_35.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,36,0.557253187827611,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_36.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,37,0.558793244472721,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_37.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,38,0.55658500023178,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_38.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,39,0.557597594642481,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_39.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,4,0.558154285536322,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_4.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,40,0.558055808346896,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_40.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,41,0.556458142177447,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_41.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,42,0.55529984215547,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_42.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,43,0.554909142392423,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_43.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,44,0.558344604199027,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_44.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,45,0.557507522001711,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_45.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,46,0.556082989022907,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_46.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,47,0.557387853313557,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_47.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,48,0.557817282273468,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_48.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,49,0.557643776723962,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_49.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,5,0.557456560191869,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_5.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,50,0.557179655151552,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_50.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,51,0.557681237288845,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_51.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,52,0.557241393372769,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_52.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,53,0.558203979053995,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_53.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,54,0.55632568090053,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_54.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,55,0.553705812816406,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_55.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,56,0.556123137575557,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_56.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,57,0.557285549379649,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_57.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,58,0.556326359129799,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_58.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,59,0.55610487443538,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_59.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,6,0.55593116635691,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_6.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,60,0.557687496268854,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_60.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,7,0.557834164118611,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_7.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,8,0.55498586139583,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_8.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ2,3,12,9,0.557144311898275,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ2_M3_D12_9.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,1,0.347263995551694,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_1.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,10,0.55655370402858,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_10.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,11,0.556853914021776,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_11.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,12,0.55627661955511,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_12.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,13,0.0909090868270093,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_13.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,14,0.55686395709745,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_14.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,15,0.347257429488401,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_15.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,16,0.347408970419757,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_16.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,17,0.557578301654253,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_17.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,18,0.347342036745171,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_18.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,19,0.55642717804244,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_19.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,2,0.555523419968989,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_2.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,20,0.555653434538839,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_20.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,21,0.557022391613184,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_21.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,22,0.0909090888993433,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_22.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,23,0.556317094133344,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_23.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,24,0.347465400662244,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_24.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,25,0.554678948310977,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_25.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,26,0.559120609380811,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_26.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,27,0.55780402518874,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_27.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,28,0.556389510398176,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_28.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,29,0.347378901731586,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_29.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,3,0.557340623000447,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_3.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,30,0.347389705145694,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_30.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,31,0.347395421813868,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_31.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,32,0.0909090904915495,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_32.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,33,0.347457276743194,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_33.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,34,0.55784399876969,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_34.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,35,0.347477775064865,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_35.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,36,0.557449117230757,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_36.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,37,0.557875607569932,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_37.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,38,0.556684463102244,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_38.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,39,0.556726499720535,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_39.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,4,0.347444353543493,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_4.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,40,0.347341913286566,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_40.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,41,0.556752928019458,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_41.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,42,0.55734924762764,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_42.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,43,0.347415027766363,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_43.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,44,0.558017834831594,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_44.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,45,0.558334399435794,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_45.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,46,0.557296659335894,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_46.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,47,0.0909090877592154,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_47.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,48,0.55594307567796,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_48.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,49,0.347209037053407,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_49.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,5,0.557661920115364,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_5.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,50,0.556250184987155,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_50.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,51,0.557229487892027,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_51.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,52,0.558257184519299,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_52.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,53,0.556543721189278,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_53.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,54,0.556256609740465,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_54.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,55,0.347331393728275,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_55.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,56,0.347320715929999,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_56.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,57,0.347428001015897,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_57.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,58,0.558534927113254,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_58.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,59,0.557222570947542,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_59.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,6,0.557608871428538,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_6.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,60,0.556548540042263,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_60.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,7,0.557037140151248,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_7.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,8,0.556604381516482,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_8.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ4,3,12,9,0.555789016323843,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ4_M3_D12_9.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ7,3,22,1,0.275563982944659,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ7_M3_D22_1.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ7,3,22,10,0.243031521863463,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ7_M3_D22_10.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ7,3,22,11,0.278213114977417,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ7_M3_D22_11.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ7,3,22,12,0.277364465017076,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ7_M3_D22_12.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ7,3,22,13,0.278360562839694,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ7_M3_D22_13.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ7,3,22,14,0.278084159592998,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ7_M3_D22_14.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ7,3,22,15,0.277904668341055,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ7_M3_D22_15.mat
ablation_v2_phase2_live,IVFSPEA2_P2,DTLZ7,3,22,16,0.2780431032908,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/legacy/IVFSPEA2_P2/IVFSPEA2_P2_DTLZ7_M3_D22_16.mat
