Source,Config,Problem,M,D,Run,HasHV,HV,HasIGD,IGD,Path
main,IVFSPEA2,DTLZ1,2,6,3036,1,0.582466746298475,1,0.0018285617631045,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3036.mat
main,IVFSPEA2,DTLZ1,2,6,3037,1,0.582550830123915,1,0.00180771385831743,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3037.mat
main,IVFSPEA2,DTLZ1,2,6,3038,1,0.582507035942854,1,0.00182538799685257,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3038.mat
main,IVFSPEA2,DTLZ1,2,6,3039,1,0.582469409941633,1,0.00183359047233182,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3039.mat
main,IVFSPEA2,DTLZ1,2,6,3040,1,0.582489615447463,1,0.00183322965348641,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3040.mat
main,IVFSPEA2,DTLZ1,2,6,3041,1,0.582537860644285,1,0.00181323695640754,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3041.mat
main,IVFSPEA2,DTLZ1,2,6,3042,1,0.582537152973677,1,0.00181313364218228,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3042.mat
main,IVFSPEA2,DTLZ1,2,6,3043,1,0.582498483746417,1,0.00182842412509513,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3043.mat
main,IVFSPEA2,DTLZ1,2,6,3044,1,0.582472246591925,1,0.00184132157698255,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3044.mat
main,IVFSPEA2,DTLZ1,2,6,3045,1,0.582517653116588,1,0.00182189430087107,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3045.mat
main,IVFSPEA2,DTLZ1,2,6,3046,1,0.582491337880928,1,0.00182979930806,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3046.mat
main,IVFSPEA2,DTLZ1,2,6,3047,1,0.582488041494546,1,0.00183429519301283,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3047.mat
main,IVFSPEA2,DTLZ1,2,6,3048,1,0.582482939383011,1,0.00183422153172304,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3048.mat
main,IVFSPEA2,DTLZ1,2,6,3049,1,0.582530361328477,1,0.00181526039128159,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3049.mat
main,IVFSPEA2,DTLZ1,2,6,3050,1,0.582495321263984,1,0.00183143921610091,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3050.mat
main,IVFSPEA2,DTLZ1,2,6,3051,1,0.582477884147652,1,0.00183888143235246,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3051.mat
main,IVFSPEA2,DTLZ1,2,6,3052,1,0.582509390933339,1,0.00182403940529253,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3052.mat
main,IVFSPEA2,DTLZ1,2,6,3053,1,0.582524076223743,1,0.00181901292458723,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3053.mat
main,IVFSPEA2,DTLZ1,2,6,3054,1,0.582486008043261,1,0.00183543742399712,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3054.mat
main,IVFSPEA2,DTLZ1,2,6,3055,1,0.582543498152363,1,0.00181080881310988,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3055.mat
main,IVFSPEA2,DTLZ1,2,6,3056,1,0.582484337783302,1,0.00183614584889095,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3056.mat
main,IVFSPEA2,DTLZ1,2,6,3057,1,0.58251589610116,1,0.00182145936787704,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3057.mat
main,IVFSPEA2,DTLZ1,2,6,3058,1,0.582497632667238,1,0.00183026878790689,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3058.mat
main,IVFSPEA2,DTLZ1,2,6,3059,1,0.582534309035437,1,0.00181478352511509,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3059.mat
main,IVFSPEA2,DTLZ1,2,6,3060,1,0.582489103898038,1,0.00183288970317238,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M2_D6_3060.mat
main,IVFSPEA2,DTLZ1,3,7,3001,1,0.842662537389295,1,0.0201510461730086,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3001.mat
main,IVFSPEA2,DTLZ1,3,7,3002,1,0.842833029643724,1,0.0199778265294687,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3002.mat
main,IVFSPEA2,DTLZ1,3,7,3003,1,0.842465214938023,1,0.0203940735843435,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3003.mat
main,IVFSPEA2,DTLZ1,3,7,3004,1,0.842664972656653,1,0.0202281320299486,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3004.mat
main,IVFSPEA2,DTLZ1,3,7,3005,1,0.84277453243899,1,0.0198912917422152,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3005.mat
main,IVFSPEA2,DTLZ1,3,7,3006,1,0.84279949164254,1,0.0201229879734564,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3006.mat
main,IVFSPEA2,DTLZ1,3,7,3007,1,0.842824295589912,1,0.0201331639470482,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3007.mat
main,IVFSPEA2,DTLZ1,3,7,3008,1,0.842281695910069,1,0.0200588352949024,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3008.mat
main,IVFSPEA2,DTLZ1,3,7,3009,1,0.842810515935188,1,0.020043501050397,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3009.mat
main,IVFSPEA2,DTLZ1,3,7,3010,1,0.842919547343668,1,0.0199860036375894,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3010.mat
main,IVFSPEA2,DTLZ1,3,7,3011,1,0.842588654688292,1,0.0200617734231106,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3011.mat
main,IVFSPEA2,DTLZ1,3,7,3012,1,0.842703187418673,1,0.0201103012796136,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3012.mat
main,IVFSPEA2,DTLZ1,3,7,3013,1,0.842827233729345,1,0.0201851692397016,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3013.mat
main,IVFSPEA2,DTLZ1,3,7,3014,1,0.842867966954955,1,0.0201419299565033,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3014.mat
main,IVFSPEA2,DTLZ1,3,7,3015,1,0.842760081762035,1,0.0200487407385127,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3015.mat
main,IVFSPEA2,DTLZ1,3,7,3016,1,0.842521892929688,1,0.0198242771476773,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3016.mat
main,IVFSPEA2,DTLZ1,3,7,3017,1,0.842790020308087,1,0.0201880846750685,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3017.mat
main,IVFSPEA2,DTLZ1,3,7,3018,1,0.842769909876745,1,0.020066826465179,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3018.mat
main,IVFSPEA2,DTLZ1,3,7,3019,1,0.842423580021956,1,0.0200901931146401,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3019.mat
main,IVFSPEA2,DTLZ1,3,7,3020,1,0.842713204109426,1,0.0201877497924592,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3020.mat
main,IVFSPEA2,DTLZ1,3,7,3021,1,0.842405565673565,1,0.0201761007984989,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3021.mat
main,IVFSPEA2,DTLZ1,3,7,3022,1,0.842816134265077,1,0.0200369771769351,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3022.mat
main,IVFSPEA2,DTLZ1,3,7,3023,1,0.842980737754094,1,0.0199909040168245,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3023.mat
main,IVFSPEA2,DTLZ1,3,7,3024,1,0.842691676137159,1,0.0198502093647876,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3024.mat
main,IVFSPEA2,DTLZ1,3,7,3025,1,0.842657628104677,1,0.020048282883134,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3025.mat
main,IVFSPEA2,DTLZ1,3,7,3026,1,0.842935624755755,1,0.0199458177526084,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3026.mat
main,IVFSPEA2,DTLZ1,3,7,3027,1,0.842555790612722,1,0.0201889588075609,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3027.mat
main,IVFSPEA2,DTLZ1,3,7,3028,1,0.842301366636181,1,0.0201147899136828,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3028.mat
main,IVFSPEA2,DTLZ1,3,7,3029,1,0.842777591895299,1,0.0201869298080631,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3029.mat
main,IVFSPEA2,DTLZ1,3,7,3030,1,0.842728158905125,1,0.0201131251797038,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3030.mat
main,IVFSPEA2,DTLZ1,3,7,3031,1,0.842901386279734,1,0.0200425630039658,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3031.mat
main,IVFSPEA2,DTLZ1,3,7,3032,1,0.842983069119176,1,0.0199195074651891,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3032.mat
main,IVFSPEA2,DTLZ1,3,7,3033,1,0.842693558386205,1,0.0200444101941899,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3033.mat
main,IVFSPEA2,DTLZ1,3,7,3034,1,0.842671641709245,1,0.0202496449879143,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3034.mat
main,IVFSPEA2,DTLZ1,3,7,3035,1,0.842341906419033,1,0.0202267998160997,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3035.mat
main,IVFSPEA2,DTLZ1,3,7,3036,1,0.842801524306026,1,0.0202345660856891,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3036.mat
main,IVFSPEA2,DTLZ1,3,7,3037,1,0.842408498227381,1,0.0205970993770385,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3037.mat
main,IVFSPEA2,DTLZ1,3,7,3038,1,0.842510279259478,1,0.0202205668549559,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3038.mat
main,IVFSPEA2,DTLZ1,3,7,3039,1,0.842847833444684,1,0.0200869765257756,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3039.mat
main,IVFSPEA2,DTLZ1,3,7,3040,1,0.842808184363943,1,0.0199599869940289,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3040.mat
main,IVFSPEA2,DTLZ1,3,7,3041,1,0.842886108916764,1,0.0198933741058876,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3041.mat
main,IVFSPEA2,DTLZ1,3,7,3042,1,0.842342784340894,1,0.0201656766676179,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3042.mat
main,IVFSPEA2,DTLZ1,3,7,3043,1,0.842667300352628,1,0.0201500012318441,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3043.mat
main,IVFSPEA2,DTLZ1,3,7,3044,1,0.842551111563662,1,0.0203446613758779,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3044.mat
main,IVFSPEA2,DTLZ1,3,7,3045,1,0.842824526807573,1,0.0202782225028959,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3045.mat
main,IVFSPEA2,DTLZ1,3,7,3046,1,0.842953342370593,1,0.0200039916536061,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3046.mat
main,IVFSPEA2,DTLZ1,3,7,3047,1,0.84248779688545,1,0.0201115050767099,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3047.mat
main,IVFSPEA2,DTLZ1,3,7,3048,1,0.842666418581959,1,0.0197581599458247,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3048.mat
main,IVFSPEA2,DTLZ1,3,7,3049,1,0.842540326543186,1,0.0200518902688302,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3049.mat
main,IVFSPEA2,DTLZ1,3,7,3050,1,0.842829861365638,1,0.0199843769605854,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3050.mat
main,IVFSPEA2,DTLZ1,3,7,3051,1,0.842714423009074,1,0.01998008410152,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3051.mat
main,IVFSPEA2,DTLZ1,3,7,3052,1,0.842698538063648,1,0.0201965025358938,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3052.mat
main,IVFSPEA2,DTLZ1,3,7,3053,1,0.84233111141808,1,0.0202908723807305,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3053.mat
main,IVFSPEA2,DTLZ1,3,7,3054,1,0.842536051583328,1,0.019932615530832,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3054.mat
main,IVFSPEA2,DTLZ1,3,7,3055,1,0.842596653414657,1,0.0201946694122521,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3055.mat
main,IVFSPEA2,DTLZ1,3,7,3056,1,0.842925318448429,1,0.0199865390381986,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3056.mat
main,IVFSPEA2,DTLZ1,3,7,3057,1,0.84286155505376,1,0.0200626396400244,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3057.mat
main,IVFSPEA2,DTLZ1,3,7,3058,1,0.842848758120473,1,0.019899061676176,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3058.mat
main,IVFSPEA2,DTLZ1,3,7,3059,1,0.842304507694627,1,0.0201809802322519,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3059.mat
main,IVFSPEA2,DTLZ1,3,7,3060,1,0.842681556377436,1,0.0200858139198886,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ1_M3_D7_3060.mat
main,IVFSPEA2,DTLZ2,2,11,3001,1,0.347268993082991,1,0.00418090317686969,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3001.mat
main,IVFSPEA2,DTLZ2,2,11,3002,1,0.347437618127055,1,0.00405765682636516,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3002.mat
main,IVFSPEA2,DTLZ2,2,11,3003,1,0.347380994354995,1,0.00413956249472237,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3003.mat
main,IVFSPEA2,DTLZ2,2,11,3004,1,0.347437861927431,1,0.00409857228792243,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3004.mat
main,IVFSPEA2,DTLZ2,2,11,3005,1,0.347385068186901,1,0.00413410333159475,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3005.mat
main,IVFSPEA2,DTLZ2,2,11,3006,1,0.347442994010057,1,0.00412740672590738,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3006.mat
main,IVFSPEA2,DTLZ2,2,11,3007,1,0.347346421285575,1,0.00411980739277976,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3007.mat
main,IVFSPEA2,DTLZ2,2,11,3008,1,0.347313949031662,1,0.00413642236396581,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3008.mat
main,IVFSPEA2,DTLZ2,2,11,3009,1,0.347343608932708,1,0.00408753554531668,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3009.mat
main,IVFSPEA2,DTLZ2,2,11,3010,1,0.347362787011075,1,0.00418828280125091,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3010.mat
main,IVFSPEA2,DTLZ2,2,11,3011,1,0.347364755966557,1,0.00412187306241118,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3011.mat
main,IVFSPEA2,DTLZ2,2,11,3012,1,0.347357485544005,1,0.00412113901312297,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3012.mat
main,IVFSPEA2,DTLZ2,2,11,3013,1,0.347410053324991,1,0.00415201232578124,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3013.mat
main,IVFSPEA2,DTLZ2,2,11,3014,1,0.347418777104799,1,0.00407581000975975,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3014.mat
main,IVFSPEA2,DTLZ2,2,11,3015,1,0.347354859159175,1,0.0041011683030355,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3015.mat
main,IVFSPEA2,DTLZ2,2,11,3016,1,0.347341386225133,1,0.00421339833697724,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3016.mat
main,IVFSPEA2,DTLZ2,2,11,3017,1,0.34741977571455,1,0.00409085136722686,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3017.mat
main,IVFSPEA2,DTLZ2,2,11,3018,1,0.34730672145947,1,0.00409602538754848,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3018.mat
main,IVFSPEA2,DTLZ2,2,11,3019,1,0.347329710662881,1,0.00416683849208943,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3019.mat
main,IVFSPEA2,DTLZ2,2,11,3020,1,0.347396777415377,1,0.0040903158604692,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3020.mat
main,IVFSPEA2,DTLZ2,2,11,3021,1,0.347356601552277,1,0.00416221261653612,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3021.mat
main,IVFSPEA2,DTLZ2,2,11,3022,1,0.347390803879005,1,0.00410973601423697,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3022.mat
main,IVFSPEA2,DTLZ2,2,11,3023,1,0.347370185400086,1,0.0041717230132984,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3023.mat
main,IVFSPEA2,DTLZ2,2,11,3024,1,0.347412809739278,1,0.00409184563668789,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3024.mat
main,IVFSPEA2,DTLZ2,2,11,3025,1,0.347286246728722,1,0.00412201654893064,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3025.mat
main,IVFSPEA2,DTLZ2,2,11,3026,1,0.347484400241518,1,0.00406523137826389,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3026.mat
main,IVFSPEA2,DTLZ2,2,11,3027,1,0.347387419549361,1,0.00411176239715576,/home/pedro/desenvolvimento/ivfspea2/src/matlab/lib/PlatEMO/Data/IVFSPEA2/IVFSPEA2_DTLZ2_M2_D11_3027.mat
