Algorithm,Problem,M,D,Run,HasHV,HV,Path
AGEMOEAII,DTLZ1,3,7,29,1,0.842731366839353,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_29.mat
AGEMOEAII,DTLZ1,3,7,3,1,0.842736085714145,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_3.mat
AGEMOEAII,DTLZ1,3,7,30,1,0.842599833400201,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_30.mat
AGEMOEAII,DTLZ1,3,7,31,1,0.842546263222487,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_31.mat
AGEMOEAII,DTLZ1,3,7,32,1,0.842729395052124,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_32.mat
AGEMOEAII,DTLZ1,3,7,33,1,0.842614044400775,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_33.mat
AGEMOEAII,DTLZ1,3,7,34,1,0.841602433940729,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_34.mat
AGEMOEAII,DTLZ1,3,7,35,1,0.842769459575724,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_35.mat
AGEMOEAII,DTLZ1,3,7,36,1,0.842619922104619,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_36.mat
AGEMOEAII,DTLZ1,3,7,37,1,0.84214318198674,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_37.mat
AGEMOEAII,DTLZ1,3,7,38,1,0.842780473663352,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_38.mat
AGEMOEAII,DTLZ1,3,7,39,1,0.842421558427289,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_39.mat
AGEMOEAII,DTLZ1,3,7,4,1,0.842289408228078,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_4.mat
AGEMOEAII,DTLZ1,3,7,40,1,0.842788462661474,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_40.mat
AGEMOEAII,DTLZ1,3,7,41,1,0.842109696254227,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_41.mat
AGEMOEAII,DTLZ1,3,7,42,1,0.842597266974371,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_42.mat
AGEMOEAII,DTLZ1,3,7,43,1,0.842603636118364,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_43.mat
AGEMOEAII,DTLZ1,3,7,44,1,0.842641721493849,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_44.mat
AGEMOEAII,DTLZ1,3,7,45,1,0.842602094412752,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_45.mat
AGEMOEAII,DTLZ1,3,7,46,1,0.842633462429608,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_46.mat
AGEMOEAII,DTLZ1,3,7,47,1,0.842730246711728,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_47.mat
AGEMOEAII,DTLZ1,3,7,48,1,0.84272181593343,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_48.mat
AGEMOEAII,DTLZ1,3,7,49,1,0.842352933967112,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_49.mat
AGEMOEAII,DTLZ1,3,7,5,1,0.842878353842808,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_5.mat
AGEMOEAII,DTLZ1,3,7,50,1,0.842527103219925,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_50.mat
AGEMOEAII,DTLZ1,3,7,51,1,0.842640568234579,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_51.mat
AGEMOEAII,DTLZ1,3,7,52,1,0.842429357787988,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_52.mat
AGEMOEAII,DTLZ1,3,7,53,1,0.84247080662956,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_53.mat
AGEMOEAII,DTLZ1,3,7,54,1,0.84270707267077,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_54.mat
AGEMOEAII,DTLZ1,3,7,55,1,0.842645368515907,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_55.mat
AGEMOEAII,DTLZ1,3,7,56,1,0.842601371147218,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_56.mat
AGEMOEAII,DTLZ1,3,7,57,1,0.842538806805246,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_57.mat
AGEMOEAII,DTLZ1,3,7,58,1,0.842771569686435,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_58.mat
AGEMOEAII,DTLZ1,3,7,59,1,0.842605892742849,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_59.mat
AGEMOEAII,DTLZ1,3,7,6,1,0.84266338415502,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_6.mat
AGEMOEAII,DTLZ1,3,7,60,1,0.842546522418306,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_60.mat
AGEMOEAII,DTLZ1,3,7,61,1,0.842567950471109,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_61.mat
AGEMOEAII,DTLZ1,3,7,62,1,0.842706910529983,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_62.mat
AGEMOEAII,DTLZ1,3,7,63,1,0.842010355969727,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_63.mat
AGEMOEAII,DTLZ1,3,7,64,1,0.842773001796968,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_64.mat
AGEMOEAII,DTLZ1,3,7,65,1,0.842482315819302,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_65.mat
AGEMOEAII,DTLZ1,3,7,66,1,0.842583347171761,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_66.mat
AGEMOEAII,DTLZ1,3,7,67,1,0.842756982705545,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_67.mat
AGEMOEAII,DTLZ1,3,7,68,1,0.842595339732601,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_68.mat
AGEMOEAII,DTLZ1,3,7,69,1,0.842800216789519,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_69.mat
AGEMOEAII,DTLZ1,3,7,7,1,0.842614990789404,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_7.mat
AGEMOEAII,DTLZ1,3,7,70,1,0.842691673530291,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_70.mat
AGEMOEAII,DTLZ1,3,7,71,1,0.842661654018984,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_71.mat
AGEMOEAII,DTLZ1,3,7,72,1,0.842695679823859,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_72.mat
AGEMOEAII,DTLZ1,3,7,73,1,0.842853675460734,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_73.mat
AGEMOEAII,DTLZ1,3,7,74,1,0.842588604755034,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_74.mat
AGEMOEAII,DTLZ1,3,7,75,1,0.842452698112389,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_75.mat
AGEMOEAII,DTLZ1,3,7,76,1,0.842634854555854,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_76.mat
AGEMOEAII,DTLZ1,3,7,77,1,0.842595523029273,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_77.mat
AGEMOEAII,DTLZ1,3,7,78,1,0.842572719638341,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_78.mat
AGEMOEAII,DTLZ1,3,7,79,1,0.842822794448053,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_79.mat
AGEMOEAII,DTLZ1,3,7,8,1,0.842598734575516,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_8.mat
AGEMOEAII,DTLZ1,3,7,80,1,0.842483515792674,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_80.mat
AGEMOEAII,DTLZ1,3,7,81,1,0.842644345104831,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_81.mat
AGEMOEAII,DTLZ1,3,7,82,1,0.842205495517631,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_82.mat
AGEMOEAII,DTLZ1,3,7,83,1,0.842595411870415,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_83.mat
AGEMOEAII,DTLZ1,3,7,84,1,0.842732186765156,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_84.mat
AGEMOEAII,DTLZ1,3,7,85,1,0.84281248633334,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_85.mat
AGEMOEAII,DTLZ1,3,7,86,1,0.842738927811248,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_86.mat
AGEMOEAII,DTLZ1,3,7,87,1,0.842535179662364,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_87.mat
AGEMOEAII,DTLZ1,3,7,88,1,0.842765107339511,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_88.mat
AGEMOEAII,DTLZ1,3,7,89,1,0.842670404441376,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_89.mat
AGEMOEAII,DTLZ1,3,7,9,1,0.842641842876577,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_9.mat
AGEMOEAII,DTLZ1,3,7,90,1,0.842559101438334,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_90.mat
AGEMOEAII,DTLZ1,3,7,91,1,0.842594268963672,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_91.mat
AGEMOEAII,DTLZ1,3,7,92,1,0.842700628409906,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_92.mat
AGEMOEAII,DTLZ1,3,7,93,1,0.842599102295204,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_93.mat
AGEMOEAII,DTLZ1,3,7,94,1,0.842729894329707,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_94.mat
AGEMOEAII,DTLZ1,3,7,95,1,0.842683861555913,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_95.mat
AGEMOEAII,DTLZ1,3,7,96,1,0.842701736891949,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_96.mat
AGEMOEAII,DTLZ1,3,7,97,1,0.842577700691434,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_97.mat
AGEMOEAII,DTLZ1,3,7,98,1,0.842610536866048,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_98.mat
AGEMOEAII,DTLZ1,3,7,99,1,0.842413263162984,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ1_M3_D7_99.mat
AGEMOEAII,DTLZ2,2,11,1,1,0.347307278368252,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_1.mat
AGEMOEAII,DTLZ2,2,11,10,1,0.347319699097329,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_10.mat
AGEMOEAII,DTLZ2,2,11,100,1,0.34720909162972,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_100.mat
AGEMOEAII,DTLZ2,2,11,11,1,0.347233876024264,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_11.mat
AGEMOEAII,DTLZ2,2,11,12,1,0.347232709486276,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_12.mat
AGEMOEAII,DTLZ2,2,11,13,1,0.347133238270198,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_13.mat
AGEMOEAII,DTLZ2,2,11,14,1,0.347313050731537,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_14.mat
AGEMOEAII,DTLZ2,2,11,15,1,0.34719345631234,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_15.mat
AGEMOEAII,DTLZ2,2,11,16,1,0.347291925501476,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_16.mat
AGEMOEAII,DTLZ2,2,11,17,1,0.347264273801722,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_17.mat
AGEMOEAII,DTLZ2,2,11,18,1,0.347177175198301,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_18.mat
AGEMOEAII,DTLZ2,2,11,19,1,0.347315603660209,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_19.mat
AGEMOEAII,DTLZ2,2,11,2,1,0.347259651091081,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_2.mat
AGEMOEAII,DTLZ2,2,11,20,1,0.347277002754852,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_20.mat
AGEMOEAII,DTLZ2,2,11,21,1,0.347342657584322,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_21.mat
AGEMOEAII,DTLZ2,2,11,22,1,0.34721395407633,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_22.mat
AGEMOEAII,DTLZ2,2,11,23,1,0.347409462214005,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_23.mat
AGEMOEAII,DTLZ2,2,11,24,1,0.347233168348143,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_24.mat
AGEMOEAII,DTLZ2,2,11,25,1,0.34725334944614,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_25.mat
AGEMOEAII,DTLZ2,2,11,26,1,0.347249753928152,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_26.mat
AGEMOEAII,DTLZ2,2,11,27,1,0.347233368254424,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_27.mat
AGEMOEAII,DTLZ2,2,11,28,1,0.347183269639012,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_28.mat
AGEMOEAII,DTLZ2,2,11,29,1,0.347135518666673,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_29.mat
AGEMOEAII,DTLZ2,2,11,3,1,0.347196280341712,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_3.mat
AGEMOEAII,DTLZ2,2,11,30,1,0.347321648113365,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_30.mat
AGEMOEAII,DTLZ2,2,11,31,1,0.347257817224115,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_31.mat
AGEMOEAII,DTLZ2,2,11,32,1,0.347178180211016,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_32.mat
AGEMOEAII,DTLZ2,2,11,33,1,0.347246615166093,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_33.mat
AGEMOEAII,DTLZ2,2,11,34,1,0.347197919421114,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_34.mat
AGEMOEAII,DTLZ2,2,11,35,1,0.347296642240461,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_35.mat
AGEMOEAII,DTLZ2,2,11,36,1,0.347274427629391,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_36.mat
AGEMOEAII,DTLZ2,2,11,37,1,0.347277152595173,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_37.mat
AGEMOEAII,DTLZ2,2,11,38,1,0.34725137190389,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_38.mat
AGEMOEAII,DTLZ2,2,11,39,1,0.347214468089028,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_39.mat
AGEMOEAII,DTLZ2,2,11,4,1,0.347255392338345,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_4.mat
AGEMOEAII,DTLZ2,2,11,40,1,0.34728984598747,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_40.mat
AGEMOEAII,DTLZ2,2,11,41,1,0.34727866127397,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_41.mat
AGEMOEAII,DTLZ2,2,11,42,1,0.347341843778973,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_42.mat
AGEMOEAII,DTLZ2,2,11,43,1,0.347263947457975,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_43.mat
AGEMOEAII,DTLZ2,2,11,44,1,0.34730513051549,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_44.mat
AGEMOEAII,DTLZ2,2,11,45,1,0.347320731832208,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_45.mat
AGEMOEAII,DTLZ2,2,11,46,1,0.34725839604679,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_46.mat
AGEMOEAII,DTLZ2,2,11,47,1,0.347135178854536,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_47.mat
AGEMOEAII,DTLZ2,2,11,48,1,0.347267541804995,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_48.mat
AGEMOEAII,DTLZ2,2,11,49,1,0.347238415193465,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_49.mat
AGEMOEAII,DTLZ2,2,11,5,1,0.347302540232862,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_5.mat
AGEMOEAII,DTLZ2,2,11,50,1,0.347192633071835,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_50.mat
AGEMOEAII,DTLZ2,2,11,51,1,0.347294534177551,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_51.mat
AGEMOEAII,DTLZ2,2,11,52,1,0.34724528446015,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_52.mat
AGEMOEAII,DTLZ2,2,11,53,1,0.34712882053254,/home/pedro/desenvolvimento/ivfspea2/data/modern_baselines/AGEMOEAII_DTLZ1_M2/AGEMOEAII_DTLZ2_M2_D11_53.mat
