Phase,ConfigID,ProblemTag,ProblemName,M,R,C,Cycles,MutRate,VarRate,EARN,N_Offspring,Description,Runs,IGD_Median,IGD_Mean,IGD_IQR,HV_Median,HV_Mean,HV_IQR
A,A31,DTLZ2_M3,DTLZ2,3,0.15,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.053713486961756415,0.05373332591605882,0.0006627176967349407,0.5573455905790371,0.5572264916323417,0.0016664201688622038
A,A31,DTLZ4_M3,DTLZ4,3,0.15,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05433756027591184,0.2595418107388505,0.48698042576999967,0.5556051297523406,0.4628165124136164,0.20952605418614623
A,A31,DTLZ7_M3,DTLZ7,3,0.15,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.059727253939401204,0.07899031414372489,0.0016726191734525511,0.2773455859444083,0.27507809768987085,0.001488227368689199
A,A31,MaF1_M3,MaF1,3,0.15,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04114001481797978,0.041182179231901414,0.0007054121505064154,0.21995172091632267,0.21996477377766224,0.0005900360301810403
A,A31,MaF5_M3,MaF5,3,0.15,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.24661093273753643,1.1340216874333653,1.779003991118566,0.5545673581342663,0.4484705737797941,0.20933497868048323
A,A31,WFG2_M3,WFG2,3,0.15,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17677538095059467,0.17752304734180005,0.00894041734178358,0.9279149768713788,0.9279321213284853,0.0020589103764310224
A,A31,WFG4_M2,WFG4,2,0.15,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012711095092181511,0.012760575696515836,0.00019600842082556288,0.34712908512316976,0.34711929069516206,0.00015058691042657557
A,A31,WFG5_M3,WFG5,3,0.15,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22097154807870095,0.22147840949132647,0.0021328436666236683,0.5154249157968637,0.5157595548790884,0.0019056595080161332
A,A31,WFG9_M2,WFG9,2,0.15,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.016763220482127993,0.031215028073958987,0.002846375358215277,0.3420681441152895,0.33413507331113623,0.002274315032608498
A,A31,ZDT1_M2,ZDT1,2,0.15,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003913164025247853,0.003921783116614764,7.911185869935097e-05,0.7204231409797093,0.720393631212216,0.00011824591302911358
A,A31,ZDT6_M2,ZDT6,2,0.15,0.16,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003065878833428331,0.0030688626073818643,2.1503413195104407e-05,0.38892228767609033,0.38891596820604496,1.802412687224031e-05
A,A32,DTLZ1_M3,DTLZ1,3,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020097997260244485,0.02012985420036369,0.0001714542711953003,0.8423384627566346,0.8419076752292831,0.000972408124380153
A,A32,DTLZ2_M3,DTLZ2,3,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05370598899472248,0.053681542647853714,0.0005582310300125265,0.5568256660344688,0.5571456728592467,0.0014754344070795344
A,A32,DTLZ4_M3,DTLZ4,3,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05440959964365902,0.2136702276454603,0.48678831142667545,0.5560519031382909,0.48542869997356625,0.20988693537473085
A,A32,DTLZ7_M3,DTLZ7,3,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05988239931609824,0.06945784747199817,0.0015322281967417029,0.27735442413751205,0.27616655537281337,0.0010848258810353673
A,A32,MaF1_M3,MaF1,3,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0411077929833016,0.041108923256426504,0.0005849882171415632,0.21975287908076316,0.2198374087684137,0.0007191002093412668
A,A32,MaF5_M3,MaF5,3,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.24606938510438503,0.908714560022235,1.248699986336354,0.5543951260310227,0.4641456849412306,0.210197530238802
A,A32,WFG2_M3,WFG2,3,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17804220742778215,0.1781484713478009,0.007658907203348303,0.9283857264374669,0.9282521107379141,0.0019692977253644717
A,A32,WFG4_M2,WFG4,2,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012734330702288693,0.012735483099298854,0.0002800380119622869,0.3471282110741364,0.34715098477078876,0.00018393763028551335
A,A32,WFG5_M3,WFG5,3,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.2213041862984544,0.22105467676552726,0.002281991340394418,0.5155805183236146,0.5157089589864955,0.0009274986451812683
A,A32,WFG9_M2,WFG9,2,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.017324228873015428,0.038567343009194704,0.0028520634517013206,0.3415187191783653,0.32998082036147985,0.0025302001700818755
A,A32,ZDT1_M2,ZDT1,2,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0038860969134104323,0.003902712028730336,6.870736754504853e-05,0.7204070189669841,0.7204024683990388,0.000114669711127946
A,A32,ZDT6_M2,ZDT6,2,0.15,0.16,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0030633164548170477,0.003065463524519577,2.0984530063381576e-05,0.3889297883228717,0.3889298273601619,9.886399132130741e-06
A,A33,DTLZ1_M3,DTLZ1,3,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020163093328248657,0.02014727523759994,0.00020617275348955647,0.8423450897065079,0.8421558038333915,0.00054165894267455
A,A33,DTLZ2_M3,DTLZ2,3,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05406266957600135,0.0540858090587449,0.0005829701872252582,0.5570533609019035,0.5570341688002709,0.001189763794504528
A,A33,DTLZ4_M3,DTLZ4,3,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05452181561843358,0.2596874209806862,0.4866711679154042,0.5563575560610737,0.46295500998466377,0.20989329955352054
A,A33,DTLZ7_M3,DTLZ7,3,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.060076041003912256,0.0981046679729445,0.0018269056272702047,0.2774107636003791,0.2730430034158026,0.0014530599949072465
A,A33,MaF1_M3,MaF1,3,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.041295590227034024,0.04134640920040314,0.0006467219477610947,0.2197572300149525,0.21975329298854687,0.0007413453815134086
A,A33,MaF5_M3,MaF5,3,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,1.49161683463967,1.8665286085784594,1.4602839547164965,0.34714891135669024,0.35998384033049113,0.15442040839143123
A,A33,WFG2_M3,WFG2,3,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17595338045102804,0.1773377361931736,0.010786483756492021,0.928104382841476,0.9282126867988971,0.0026137309906022477
A,A33,WFG4_M2,WFG4,2,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012722453688770178,0.012729929279002445,0.0001562419273750809,0.34708842126791617,0.3471051378857881,0.00020808864729093823
A,A33,WFG5_M3,WFG5,3,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22023355024155694,0.220499058830832,0.0020397621176731773,0.5163501612392918,0.516092465536188,0.002117439010979383
A,A33,WFG9_M2,WFG9,2,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0162505839591756,0.023697638572534135,0.0028085574756366513,0.34261075382189465,0.33843816357862094,0.0023674655620535834
A,A33,ZDT1_M2,ZDT1,2,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003910304994165316,0.003909988551264634,5.2990874832993095e-05,0.720407442666747,0.7203904933031218,8.463982107964618e-05
A,A33,ZDT6_M2,ZDT6,2,0.15,0.16,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.00307601924857682,0.0030751241200119156,2.714873004016705e-05,0.3889219328841365,0.3889211252375294,2.0479028322251125e-05
A,A34,DTLZ1_M3,DTLZ1,3,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020206013883886025,0.020226805812089816,0.00021729815892430893,0.8422124776263482,0.8418087640867583,0.0008772650035647755
A,A34,DTLZ2_M3,DTLZ2,3,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.053827540007639146,0.053869361756651045,0.0005398938524491942,0.5578624044515604,0.5577944837290699,0.0016848829667099885
A,A34,DTLZ4_M3,DTLZ4,3,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05454953491978154,0.2758461356557073,0.4866497966414815,0.5562105689803927,0.4562521500246095,0.21020611557308821
A,A34,DTLZ7_M3,DTLZ7,3,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05986217331101912,0.0885363392920551,0.0017868860315911825,0.2774348066259312,0.2741084052745706,0.0014206204524661592
A,A34,MaF1_M3,MaF1,3,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04120404482760597,0.04125918134695585,0.0004744210154678727,0.22001371934161168,0.21980394819256463,0.0010376271307688811
A,A34,MaF5_M3,MaF5,3,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.24529132466772452,0.7712587073055351,1.2491829780521613,0.555346153352259,0.4797853126192871,0.20953981773939234
A,A34,WFG2_M3,WFG2,3,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17787883002532057,0.1777903263822235,0.007750009498778132,0.9282156820800194,0.9281527892540778,0.0016543335981078489
A,A34,WFG4_M2,WFG4,2,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012735145436921353,0.012765184986826165,0.0003082529596215699,0.3471012571959544,0.34710980152804544,0.0001699626412260402
A,A34,WFG5_M3,WFG5,3,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.2211562251103294,0.22113369850814626,0.0017195550262992798,0.5159625906143432,0.5158258697879095,0.0014172707153143893
A,A34,WFG9_M2,WFG9,2,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.01647210667563297,0.023713666115980647,0.0023878984744291256,0.3424179903809519,0.3383493529844393,0.001923013832229592
A,A34,ZDT1_M2,ZDT1,2,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0039058675778187134,0.003896566744765326,7.286551485789989e-05,0.7204091103660668,0.7204123016737611,8.323470243265518e-05
A,A34,ZDT6_M2,ZDT6,2,0.15,0.21,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003072084007216215,0.0030707496592086224,4.828303362450562e-05,0.3889248520704364,0.388922346024522,3.256504932896975e-05
A,A35,DTLZ1_M3,DTLZ1,3,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020162149941234008,0.020159178916765504,0.00017415184348700333,0.8422423810202778,0.8421070153250821,0.0006932990740051714
A,A35,DTLZ2_M3,DTLZ2,3,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05403285555119558,0.054021267807922706,0.0007063758939834519,0.5568286855592942,0.55703489533955,0.0019929700224687874
A,A35,DTLZ4_M3,DTLZ4,3,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05442459386809852,0.2622503838742511,0.486906436166777,0.5561258175792267,0.46451126878007215,0.20944267631895636
A,A35,DTLZ7_M3,DTLZ7,3,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05997532831750402,0.0884668997248152,0.0024073059528793295,0.27714926713580934,0.27355903133403625,0.0017246991937210354
A,A35,MaF1_M3,MaF1,3,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.041106384511505285,0.041149766491773744,0.0004986202807336915,0.22003583877429644,0.21999012218736605,0.0006721511145087733
A,A35,MaF5_M3,MaF5,3,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.24563175751284078,0.937667433849285,1.6461065680298264,0.5559941283148186,0.471176799064784,0.2096836331796914
A,A35,WFG2_M3,WFG2,3,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17579023600903415,0.17584201350256912,0.007257276561977777,0.9293865104631891,0.9291452422387383,0.0018500431392887151
A,A35,WFG4_M2,WFG4,2,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.01277656315584634,0.012772420805964368,0.00023606534810743755,0.34709496065824913,0.3471368233917495,0.00022945921273331837
A,A35,WFG5_M3,WFG5,3,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22205891054607807,0.22181657957922718,0.00348671456031574,0.5160396983186433,0.5157179328011724,0.001510959271081025
A,A35,WFG9_M2,WFG9,2,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0156837141926841,0.03026936092124474,0.0026436525939170317,0.34313582607696086,0.334846165577675,0.0023408429559506616
A,A35,ZDT1_M2,ZDT1,2,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003921521703946832,0.003920376686307419,4.6740934206113485e-05,0.7203707877913299,0.7203726097122854,0.00010796558280945501
A,A35,ZDT6_M2,ZDT6,2,0.15,0.21,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0030720199567259784,0.0030726144454874707,2.7296451403034747e-05,0.3889178997116985,0.38891942536884533,2.1819324495075954e-05
A,A36,DTLZ1_M3,DTLZ1,3,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020157396542748618,0.020145879210616568,0.0002160226735855933,0.8423057748611438,0.8420506382441264,0.000734116074957103
A,A36,DTLZ2_M3,DTLZ2,3,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05382597846771607,0.05390746271957367,0.0005214379458095553,0.556536965886187,0.5566665030853158,0.0009132803490665697
A,A36,DTLZ4_M3,DTLZ4,3,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05424920162359795,0.24325540738774726,0.48695367319509253,0.5562699184178477,0.47005990972481543,0.20974577230246427
A,A36,DTLZ7_M3,DTLZ7,3,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.059968780971490235,0.06977997748187985,0.0017445265350522488,0.27707052760163725,0.2760376253167426,0.000954346274115836
A,A36,MaF1_M3,MaF1,3,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04133554750269897,0.04139985316695315,0.0005009896928360943,0.2198627826003275,0.21973654885149888,0.0007871312570091049
A,A36,MaF5_M3,MaF5,3,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.2463227351492447,1.0923707596969912,1.7781519648762583,0.5548206178501726,0.45549630786033946,0.20931054624709788
A,A36,WFG2_M3,WFG2,3,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.17645580713421483,0.17670756966674508,0.005386623212407404,0.9292704291573932,0.9292160460090403,0.0015952751140122512
A,A36,WFG4_M2,WFG4,2,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012703552293054685,0.012741241524890643,0.000274581986285655,0.3472034188551296,0.34715036824547385,0.0002553802445280917
A,A36,WFG5_M3,WFG5,3,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22177153138975347,0.22207624554669136,0.0019189472838976873,0.5155559923571691,0.5154567009057925,0.0021968395005226293
A,A36,WFG9_M2,WFG9,2,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.016260887704549525,0.023777003745019905,0.0035499399059939485,0.34251988771958,0.3383734850176014,0.0030334085837767644
A,A36,ZDT1_M2,ZDT1,2,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0038929529822957125,0.0039030000198428754,7.014237675770363e-05,0.7204269817088109,0.7204056653340375,0.0001105081279405562
A,A36,ZDT6_M2,ZDT6,2,0.15,0.21,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0030741897489768182,0.0030770017010960933,2.765676628457142e-05,0.388917995858643,0.38891603474609426,1.805699983536968e-05
A,A37,DTLZ1_M3,DTLZ1,3,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020108317382527524,0.020122253861764396,0.00023456325000325087,0.8424242746092401,0.8422923578876582,0.000516240512753785
A,A37,DTLZ2_M3,DTLZ2,3,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05372223754508075,0.05374061443061455,0.000626137692786119,0.5572398891632512,0.5572638507812033,0.0010239917061325432
A,A37,DTLZ4_M3,DTLZ4,3,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05398751444405059,0.16756451448393125,0.0010934464753752926,0.5564275056625064,0.5080737216295913,0.0029451616420850257
A,A37,DTLZ7_M3,DTLZ7,3,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05988687817027899,0.07908872560473243,0.001775205702929314,0.27727323360303924,0.275026617831892,0.0012073843779044635
A,A37,MaF1_M3,MaF1,3,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04126932585281551,0.0413057393092067,0.000522352752745231,0.21969615398856096,0.2197274204053855,0.0010042177422171783
A,A37,MaF5_M3,MaF5,3,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.24252722136112814,0.914275396849898,1.2505925755158307,0.5559815611109331,0.4766271656961926,0.20968546951474654
A,A37,WFG2_M3,WFG2,3,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.18069569658081977,0.18080527481032896,0.00910401352731996,0.9278251103377928,0.9279344921974372,0.0023754890403450135
A,A37,WFG4_M2,WFG4,2,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012705612288261663,0.012720639669418946,0.00017673854529385961,0.34707563710544687,0.3471114519779835,0.00019779366558386746
A,A37,WFG5_M3,WFG5,3,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22083735480531508,0.2209286728576369,0.0011158195713595331,0.5161836850347745,0.5159111422883006,0.0013110728668374039
A,A37,WFG9_M2,WFG9,2,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.01829106525408259,0.04586370297993811,0.004023727388573067,0.3409757113104871,0.3259137883343016,0.0033536603958572164
A,A37,ZDT1_M2,ZDT1,2,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003917485225247449,0.0039132857994146385,7.11447913669637e-05,0.7203922826553062,0.7203851185149021,0.00011535421041686256
A,A37,ZDT6_M2,ZDT6,2,0.2,0.07,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003068508689598249,0.0030703761738370056,3.513039372590038e-05,0.3889237222274332,0.38892405716387496,2.124905874645311e-05
A,A38,DTLZ1_M3,DTLZ1,3,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.02020594700119011,0.02022537170789418,0.0002663347712882243,0.8420277136775955,0.8414597582137252,0.0014020136620632728
A,A38,DTLZ2_M3,DTLZ2,3,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.053814051959301695,0.05374825085364334,0.0006346144984732613,0.5574290583444066,0.5576895482591915,0.0015390321350097214
A,A38,DTLZ4_M3,DTLZ4,3,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.054219120468737086,0.2621839238850448,0.48707539064440747,0.5562641337910355,0.4646985222862699,0.21016342705562724
A,A38,DTLZ7_M3,DTLZ7,3,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.059750957814157526,0.07871720099586313,0.0014689729499215778,0.27770013850923947,0.27541189924452664,0.00129685061603374
A,A38,MaF1_M3,MaF1,3,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04126252515488749,0.04120709624195897,0.0005164192047122651,0.2200081768376062,0.2199555071050763,0.0007542084351036538
A,A38,MaF5_M3,MaF5,3,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.2472518977316541,0.9840462684680056,1.778268428328658,0.5557910225676028,0.459132452200247,0.2095754878384593
A,A38,WFG2_M3,WFG2,3,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.18258854898158838,0.18156008126882603,0.006613180322683598,0.9260924208072818,0.9263368160386778,0.0030939933628068017
A,A38,WFG4_M2,WFG4,2,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012717206438442269,0.012748870549632783,0.0001868978672421133,0.3471784663483437,0.347108536804495,0.0002816842110094364
A,A38,WFG5_M3,WFG5,3,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22090619828246685,0.22097137766574815,0.0022577267784281707,0.5156687064214034,0.5157816551668992,0.0015308878590013508
A,A38,WFG9_M2,WFG9,2,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.017501934520818968,0.04513066962580445,0.0038983938276802646,0.341652307345229,0.3264394900553256,0.003306313909285985
A,A38,ZDT1_M2,ZDT1,2,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.003926805943971672,0.0039132136682186805,0.00010227952957047454,0.7204014906231018,0.7203931111020041,0.00011326584954107766
A,A38,ZDT6_M2,ZDT6,2,0.2,0.07,3,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0030606488128059237,0.00306559968491009,2.7342201239832168e-05,0.38893321778949885,0.38893280708250466,1.8886117152117077e-05
A,A39,DTLZ1_M3,DTLZ1,3,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020211994584349094,0.020221499608058854,0.00023854547460088957,0.8420538684599885,0.8417358593407439,0.001075120742498492
A,A39,DTLZ2_M3,DTLZ2,3,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05366584991104148,0.05370210583418995,0.0006186398153352687,0.5581822270954051,0.5578235746007697,0.0012460794185586987
A,A39,DTLZ4_M3,DTLZ4,3,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.05439091123621341,0.262249945455107,0.4868278783892016,0.5573645808140983,0.4651410662432285,0.21047183734615055
A,A39,DTLZ7_M3,DTLZ7,3,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.059982378351310164,0.07904292443877697,0.0016166342658743074,0.27744187413137417,0.275322245304217,0.0009812865059645182
A,A39,MaF1_M3,MaF1,3,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.04103067391203026,0.04110996317015983,0.00034197032136398797,0.2200962616338743,0.22010204002886918,0.00048455030535973775
A,A39,MaF5_M3,MaF5,3,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.24270324598772283,0.758550732329786,0.9397445254169334,0.5567925037184889,0.4925501660568386,0.15821859819499084
A,A39,WFG2_M3,WFG2,3,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.18143711175427668,0.18199033763961506,0.008076046411092663,0.9278779336590699,0.9273500988749642,0.0027175490139272895
A,A39,WFG4_M2,WFG4,2,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.012629804032359053,0.012640825013140554,0.00017536179476774355,0.3472589678442348,0.3472131284169075,0.00015312306056675107
A,A39,WFG5_M3,WFG5,3,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.22058965780065007,0.22089423880424344,0.00402549022156895,0.5162497858764117,0.5162491274541827,0.0009057170081643307
A,A39,WFG9_M2,WFG9,2,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.01892087935064896,0.03422401687921048,0.004458437052128755,0.34037730651660514,0.3320540022135388,0.0032199653398384265
A,A39,ZDT1_M2,ZDT1,2,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0038947998517675003,0.003904892364263829,6.518014542431817e-05,0.7204042960285486,0.7203938909843814,8.979704799494392e-05
A,A39,ZDT6_M2,ZDT6,2,0.2,0.07,4,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.0030642244889123238,0.003069134855435501,2.8142810120587898e-05,0.38892981774702273,0.38892191281033994,2.184215964357028e-05
A,A40,DTLZ1_M3,DTLZ1,3,0.2,0.11,2,0.0,0.0,0,1,"AR baseline grid (R,C,Cycles)",30,0.020168797496860978,0.02016188010906146,0.000112483078269731,0.8423357307324479,0.8421056767944856,0.0009983151635101217
