Grupo,Algoritmo,Problema,Run,M,D,IGDp,arquivo_original
WFG,NSGAII,WFG5,59,M2,D11,0.06396243022790024,NSGAII_WFG5_M2_D11_59.mat
WFG,NSGAII,WFG5,60,M2,D11,0.0639756448121331,NSGAII_WFG5_M2_D11_60.mat
WFG,NSGAII,WFG6,1,M2,D11,0.09567949239533449,NSGAII_WFG6_M2_D11_1.mat
WFG,NSGAII,WFG6,2,M2,D11,0.04436876202885363,NSGAII_WFG6_M2_D11_2.mat
WFG,NSGAII,WFG6,3,M2,D11,0.061016576033466684,NSGAII_WFG6_M2_D11_3.mat
WFG,NSGAII,WFG6,4,M2,D11,0.09638711398036313,NSGAII_WFG6_M2_D11_4.mat
WFG,NSGAII,WFG6,5,M2,D11,0.07530607392020261,NSGAII_WFG6_M2_D11_5.mat
WFG,NSGAII,WFG6,6,M2,D11,0.09541970605278985,NSGAII_WFG6_M2_D11_6.mat
WFG,NSGAII,WFG6,7,M2,D11,0.07730507778539551,NSGAII_WFG6_M2_D11_7.mat
WFG,NSGAII,WFG6,8,M2,D11,0.0712037639778587,NSGAII_WFG6_M2_D11_8.mat
WFG,NSGAII,WFG6,9,M2,D11,0.08132999572652395,NSGAII_WFG6_M2_D11_9.mat
WFG,NSGAII,WFG6,10,M2,D11,0.023801499887063163,NSGAII_WFG6_M2_D11_10.mat
WFG,NSGAII,WFG6,11,M2,D11,0.059465341451760086,NSGAII_WFG6_M2_D11_11.mat
WFG,NSGAII,WFG6,12,M2,D11,0.10249631002034154,NSGAII_WFG6_M2_D11_12.mat
WFG,NSGAII,WFG6,13,M2,D11,0.09252365093102649,NSGAII_WFG6_M2_D11_13.mat
WFG,NSGAII,WFG6,14,M2,D11,0.0687158492124409,NSGAII_WFG6_M2_D11_14.mat
WFG,NSGAII,WFG6,15,M2,D11,0.10106311658823953,NSGAII_WFG6_M2_D11_15.mat
WFG,NSGAII,WFG6,16,M2,D11,0.08959328306576649,NSGAII_WFG6_M2_D11_16.mat
WFG,NSGAII,WFG6,17,M2,D11,0.12654110259894819,NSGAII_WFG6_M2_D11_17.mat
WFG,NSGAII,WFG6,18,M2,D11,0.07560645979820854,NSGAII_WFG6_M2_D11_18.mat
WFG,NSGAII,WFG6,19,M2,D11,0.08607460507607481,NSGAII_WFG6_M2_D11_19.mat
WFG,NSGAII,WFG6,20,M2,D11,0.051860639357779896,NSGAII_WFG6_M2_D11_20.mat
WFG,NSGAII,WFG6,21,M2,D11,0.0809893097760363,NSGAII_WFG6_M2_D11_21.mat
WFG,NSGAII,WFG6,22,M2,D11,0.08044228278669281,NSGAII_WFG6_M2_D11_22.mat
WFG,NSGAII,WFG6,23,M2,D11,0.10931987987132506,NSGAII_WFG6_M2_D11_23.mat
WFG,NSGAII,WFG6,24,M2,D11,0.05798976414621178,NSGAII_WFG6_M2_D11_24.mat
WFG,NSGAII,WFG6,25,M2,D11,0.05979318258562453,NSGAII_WFG6_M2_D11_25.mat
WFG,NSGAII,WFG6,26,M2,D11,0.06894176034272724,NSGAII_WFG6_M2_D11_26.mat
WFG,NSGAII,WFG6,27,M2,D11,0.13644908939793784,NSGAII_WFG6_M2_D11_27.mat
WFG,NSGAII,WFG6,28,M2,D11,0.07985355537189723,NSGAII_WFG6_M2_D11_28.mat
WFG,NSGAII,WFG6,29,M2,D11,0.0811897914295337,NSGAII_WFG6_M2_D11_29.mat
WFG,NSGAII,WFG6,30,M2,D11,0.09225724532129077,NSGAII_WFG6_M2_D11_30.mat
WFG,NSGAII,WFG6,31,M2,D11,0.05151536670930355,NSGAII_WFG6_M2_D11_31.mat
WFG,NSGAII,WFG6,32,M2,D11,0.08709077570169224,NSGAII_WFG6_M2_D11_32.mat
WFG,NSGAII,WFG6,33,M2,D11,0.06605525886716666,NSGAII_WFG6_M2_D11_33.mat
WFG,NSGAII,WFG6,34,M2,D11,0.05237275791744601,NSGAII_WFG6_M2_D11_34.mat
WFG,NSGAII,WFG6,35,M2,D11,0.1083756798798855,NSGAII_WFG6_M2_D11_35.mat
WFG,NSGAII,WFG6,36,M2,D11,0.08330194597991084,NSGAII_WFG6_M2_D11_36.mat
WFG,NSGAII,WFG6,37,M2,D11,0.07431970426151961,NSGAII_WFG6_M2_D11_37.mat
WFG,NSGAII,WFG6,38,M2,D11,0.08094907708782086,NSGAII_WFG6_M2_D11_38.mat
WFG,NSGAII,WFG6,39,M2,D11,0.07016062195611875,NSGAII_WFG6_M2_D11_39.mat
WFG,NSGAII,WFG6,40,M2,D11,0.10015939090553021,NSGAII_WFG6_M2_D11_40.mat
WFG,NSGAII,WFG6,41,M2,D11,0.09682747795008881,NSGAII_WFG6_M2_D11_41.mat
WFG,NSGAII,WFG6,42,M2,D11,0.07769359377460018,NSGAII_WFG6_M2_D11_42.mat
WFG,NSGAII,WFG6,43,M2,D11,0.0948894292289872,NSGAII_WFG6_M2_D11_43.mat
WFG,NSGAII,WFG6,44,M2,D11,0.08158139375895813,NSGAII_WFG6_M2_D11_44.mat
WFG,NSGAII,WFG6,45,M2,D11,0.07571154000253305,NSGAII_WFG6_M2_D11_45.mat
WFG,NSGAII,WFG6,46,M2,D11,0.10390064047967285,NSGAII_WFG6_M2_D11_46.mat
WFG,NSGAII,WFG6,47,M2,D11,0.08750932324218726,NSGAII_WFG6_M2_D11_47.mat
WFG,NSGAII,WFG6,48,M2,D11,0.08160865528322339,NSGAII_WFG6_M2_D11_48.mat
WFG,NSGAII,WFG6,49,M2,D11,0.040912632545918697,NSGAII_WFG6_M2_D11_49.mat
WFG,NSGAII,WFG6,50,M2,D11,0.058735748531471586,NSGAII_WFG6_M2_D11_50.mat
WFG,NSGAII,WFG6,51,M2,D11,0.11639832214138823,NSGAII_WFG6_M2_D11_51.mat
WFG,NSGAII,WFG6,52,M2,D11,0.072478777584612,NSGAII_WFG6_M2_D11_52.mat
WFG,NSGAII,WFG6,53,M2,D11,0.06178086181967517,NSGAII_WFG6_M2_D11_53.mat
WFG,NSGAII,WFG6,54,M2,D11,0.06672630484386188,NSGAII_WFG6_M2_D11_54.mat
WFG,NSGAII,WFG6,55,M2,D11,0.08057191571323535,NSGAII_WFG6_M2_D11_55.mat
WFG,NSGAII,WFG6,56,M2,D11,0.11562775152146137,NSGAII_WFG6_M2_D11_56.mat
WFG,NSGAII,WFG6,57,M2,D11,0.08747331999089794,NSGAII_WFG6_M2_D11_57.mat
WFG,NSGAII,WFG6,58,M2,D11,0.09389686885901362,NSGAII_WFG6_M2_D11_58.mat
WFG,NSGAII,WFG6,59,M2,D11,0.09682249911534185,NSGAII_WFG6_M2_D11_59.mat
WFG,NSGAII,WFG6,60,M2,D11,0.0970450584113692,NSGAII_WFG6_M2_D11_60.mat
WFG,NSGAII,WFG7,1,M2,D11,0.008724881409356327,NSGAII_WFG7_M2_D11_1.mat
WFG,NSGAII,WFG7,2,M2,D11,0.008012978061466529,NSGAII_WFG7_M2_D11_2.mat
WFG,NSGAII,WFG7,3,M2,D11,0.008837340062467459,NSGAII_WFG7_M2_D11_3.mat
WFG,NSGAII,WFG7,4,M2,D11,0.008605259155558338,NSGAII_WFG7_M2_D11_4.mat
WFG,NSGAII,WFG7,5,M2,D11,0.008563712681824017,NSGAII_WFG7_M2_D11_5.mat
WFG,NSGAII,WFG7,6,M2,D11,0.008618026270535638,NSGAII_WFG7_M2_D11_6.mat
WFG,NSGAII,WFG7,7,M2,D11,0.009017007639919913,NSGAII_WFG7_M2_D11_7.mat
WFG,NSGAII,WFG7,8,M2,D11,0.00893955177213389,NSGAII_WFG7_M2_D11_8.mat
WFG,NSGAII,WFG7,9,M2,D11,0.008188115834759702,NSGAII_WFG7_M2_D11_9.mat
WFG,NSGAII,WFG7,10,M2,D11,0.007968000923999198,NSGAII_WFG7_M2_D11_10.mat
WFG,NSGAII,WFG7,11,M2,D11,0.008264276968903203,NSGAII_WFG7_M2_D11_11.mat
WFG,NSGAII,WFG7,12,M2,D11,0.00885285512012376,NSGAII_WFG7_M2_D11_12.mat
WFG,NSGAII,WFG7,13,M2,D11,0.008198488585342516,NSGAII_WFG7_M2_D11_13.mat
WFG,NSGAII,WFG7,14,M2,D11,0.009243177329225406,NSGAII_WFG7_M2_D11_14.mat
WFG,NSGAII,WFG7,15,M2,D11,0.008161629023530742,NSGAII_WFG7_M2_D11_15.mat
WFG,NSGAII,WFG7,16,M2,D11,0.008445333800680403,NSGAII_WFG7_M2_D11_16.mat
WFG,NSGAII,WFG7,17,M2,D11,0.008251272527894263,NSGAII_WFG7_M2_D11_17.mat
WFG,NSGAII,WFG7,18,M2,D11,0.0080800248790691,NSGAII_WFG7_M2_D11_18.mat
WFG,NSGAII,WFG7,19,M2,D11,0.00804011294104391,NSGAII_WFG7_M2_D11_19.mat
WFG,NSGAII,WFG7,20,M2,D11,0.007617195620080092,NSGAII_WFG7_M2_D11_20.mat
WFG,NSGAII,WFG7,21,M2,D11,0.00805513693824249,NSGAII_WFG7_M2_D11_21.mat
WFG,NSGAII,WFG7,22,M2,D11,0.00790262047351772,NSGAII_WFG7_M2_D11_22.mat
WFG,NSGAII,WFG7,23,M2,D11,0.008232648676377864,NSGAII_WFG7_M2_D11_23.mat
WFG,NSGAII,WFG7,24,M2,D11,0.008039374569772188,NSGAII_WFG7_M2_D11_24.mat
WFG,NSGAII,WFG7,25,M2,D11,0.00788044639967155,NSGAII_WFG7_M2_D11_25.mat
WFG,NSGAII,WFG7,26,M2,D11,0.0076227658961644665,NSGAII_WFG7_M2_D11_26.mat
WFG,NSGAII,WFG7,27,M2,D11,0.008372719123303382,NSGAII_WFG7_M2_D11_27.mat
WFG,NSGAII,WFG7,28,M2,D11,0.008345606188703369,NSGAII_WFG7_M2_D11_28.mat
WFG,NSGAII,WFG7,29,M2,D11,0.009348101821506687,NSGAII_WFG7_M2_D11_29.mat
WFG,NSGAII,WFG7,30,M2,D11,0.008187725229056813,NSGAII_WFG7_M2_D11_30.mat
WFG,NSGAII,WFG7,31,M2,D11,0.008001094745147222,NSGAII_WFG7_M2_D11_31.mat
WFG,NSGAII,WFG7,32,M2,D11,0.007863696148619106,NSGAII_WFG7_M2_D11_32.mat
WFG,NSGAII,WFG7,33,M2,D11,0.008423924793005907,NSGAII_WFG7_M2_D11_33.mat
WFG,NSGAII,WFG7,34,M2,D11,0.008857711092087377,NSGAII_WFG7_M2_D11_34.mat
WFG,NSGAII,WFG7,35,M2,D11,0.008872030131607752,NSGAII_WFG7_M2_D11_35.mat
WFG,NSGAII,WFG7,36,M2,D11,0.008012755045626468,NSGAII_WFG7_M2_D11_36.mat
WFG,NSGAII,WFG7,37,M2,D11,0.008393422653326528,NSGAII_WFG7_M2_D11_37.mat
WFG,NSGAII,WFG7,38,M2,D11,0.008086796378636097,NSGAII_WFG7_M2_D11_38.mat
WFG,NSGAII,WFG7,39,M2,D11,0.00842999937413826,NSGAII_WFG7_M2_D11_39.mat
WFG,NSGAII,WFG7,40,M2,D11,0.008871457829373462,NSGAII_WFG7_M2_D11_40.mat
WFG,NSGAII,WFG7,41,M2,D11,0.008436771230213419,NSGAII_WFG7_M2_D11_41.mat
WFG,NSGAII,WFG7,42,M2,D11,0.008035319136315586,NSGAII_WFG7_M2_D11_42.mat
WFG,NSGAII,WFG7,43,M2,D11,0.008587207337966645,NSGAII_WFG7_M2_D11_43.mat
WFG,NSGAII,WFG7,44,M2,D11,0.007869987519242118,NSGAII_WFG7_M2_D11_44.mat
WFG,NSGAII,WFG7,45,M2,D11,0.008284535480231404,NSGAII_WFG7_M2_D11_45.mat
WFG,NSGAII,WFG7,46,M2,D11,0.008234664968652858,NSGAII_WFG7_M2_D11_46.mat
WFG,NSGAII,WFG7,47,M2,D11,0.008872673411245934,NSGAII_WFG7_M2_D11_47.mat
WFG,NSGAII,WFG7,48,M2,D11,0.008327765935525448,NSGAII_WFG7_M2_D11_48.mat
WFG,NSGAII,WFG7,49,M2,D11,0.00788403254068997,NSGAII_WFG7_M2_D11_49.mat
WFG,NSGAII,WFG7,50,M2,D11,0.008119666743461084,NSGAII_WFG7_M2_D11_50.mat
WFG,NSGAII,WFG7,51,M2,D11,0.00808614374917176,NSGAII_WFG7_M2_D11_51.mat
WFG,NSGAII,WFG7,52,M2,D11,0.008246340653951852,NSGAII_WFG7_M2_D11_52.mat
WFG,NSGAII,WFG7,53,M2,D11,0.008443945171225728,NSGAII_WFG7_M2_D11_53.mat
WFG,NSGAII,WFG7,54,M2,D11,0.00787493721922801,NSGAII_WFG7_M2_D11_54.mat
WFG,NSGAII,WFG7,55,M2,D11,0.008679146989266716,NSGAII_WFG7_M2_D11_55.mat
WFG,NSGAII,WFG7,56,M2,D11,0.007729626668141985,NSGAII_WFG7_M2_D11_56.mat
WFG,NSGAII,WFG7,57,M2,D11,0.008545873561531539,NSGAII_WFG7_M2_D11_57.mat
WFG,NSGAII,WFG7,58,M2,D11,0.008003090939214428,NSGAII_WFG7_M2_D11_58.mat
WFG,NSGAII,WFG7,59,M2,D11,0.008653772262972552,NSGAII_WFG7_M2_D11_59.mat
WFG,NSGAII,WFG7,60,M2,D11,0.008156320594106316,NSGAII_WFG7_M2_D11_60.mat
WFG,NSGAII,WFG8,1,M2,D11,0.10883017647292523,NSGAII_WFG8_M2_D11_1.mat
WFG,NSGAII,WFG8,2,M2,D11,0.10915857203478463,NSGAII_WFG8_M2_D11_2.mat
WFG,NSGAII,WFG8,3,M2,D11,0.10666673632588054,NSGAII_WFG8_M2_D11_3.mat
WFG,NSGAII,WFG8,4,M2,D11,0.10933559100590565,NSGAII_WFG8_M2_D11_4.mat
WFG,NSGAII,WFG8,5,M2,D11,0.1073689506568186,NSGAII_WFG8_M2_D11_5.mat
WFG,NSGAII,WFG8,6,M2,D11,0.10846122152145381,NSGAII_WFG8_M2_D11_6.mat
WFG,NSGAII,WFG8,7,M2,D11,0.10834775900181189,NSGAII_WFG8_M2_D11_7.mat
WFG,NSGAII,WFG8,8,M2,D11,0.10479429765803763,NSGAII_WFG8_M2_D11_8.mat
WFG,NSGAII,WFG8,9,M2,D11,0.10914314684622804,NSGAII_WFG8_M2_D11_9.mat
WFG,NSGAII,WFG8,10,M2,D11,0.10920665458745243,NSGAII_WFG8_M2_D11_10.mat
WFG,NSGAII,WFG8,11,M2,D11,0.10831749268875673,NSGAII_WFG8_M2_D11_11.mat
WFG,NSGAII,WFG8,12,M2,D11,0.1093214260957662,NSGAII_WFG8_M2_D11_12.mat
WFG,NSGAII,WFG8,13,M2,D11,0.10873078676339519,NSGAII_WFG8_M2_D11_13.mat
WFG,NSGAII,WFG8,14,M2,D11,0.10918685236322545,NSGAII_WFG8_M2_D11_14.mat
WFG,NSGAII,WFG8,15,M2,D11,0.10895390998204184,NSGAII_WFG8_M2_D11_15.mat
WFG,NSGAII,WFG8,16,M2,D11,0.10891477927491156,NSGAII_WFG8_M2_D11_16.mat
WFG,NSGAII,WFG8,17,M2,D11,0.1065184165182561,NSGAII_WFG8_M2_D11_17.mat
WFG,NSGAII,WFG8,18,M2,D11,0.10847715574774264,NSGAII_WFG8_M2_D11_18.mat
WFG,NSGAII,WFG8,19,M2,D11,0.106417222624863,NSGAII_WFG8_M2_D11_19.mat
WFG,NSGAII,WFG8,20,M2,D11,0.10749089546702881,NSGAII_WFG8_M2_D11_20.mat
WFG,NSGAII,WFG8,21,M2,D11,0.10032523433660563,NSGAII_WFG8_M2_D11_21.mat
WFG,NSGAII,WFG8,22,M2,D11,0.10837822282677251,NSGAII_WFG8_M2_D11_22.mat
WFG,NSGAII,WFG8,23,M2,D11,0.10251763879158603,NSGAII_WFG8_M2_D11_23.mat
WFG,NSGAII,WFG8,24,M2,D11,0.11028281493752179,NSGAII_WFG8_M2_D11_24.mat
WFG,NSGAII,WFG8,25,M2,D11,0.1093446417713911,NSGAII_WFG8_M2_D11_25.mat
WFG,NSGAII,WFG8,26,M2,D11,0.10735054658561896,NSGAII_WFG8_M2_D11_26.mat
WFG,NSGAII,WFG8,27,M2,D11,0.10316092735808713,NSGAII_WFG8_M2_D11_27.mat
WFG,NSGAII,WFG8,28,M2,D11,0.10314805267235677,NSGAII_WFG8_M2_D11_28.mat
WFG,NSGAII,WFG8,29,M2,D11,0.1079052520145216,NSGAII_WFG8_M2_D11_29.mat
WFG,NSGAII,WFG8,30,M2,D11,0.10733239377900823,NSGAII_WFG8_M2_D11_30.mat
WFG,NSGAII,WFG8,31,M2,D11,0.10309427815771796,NSGAII_WFG8_M2_D11_31.mat
WFG,NSGAII,WFG8,32,M2,D11,0.10609321280473141,NSGAII_WFG8_M2_D11_32.mat
WFG,NSGAII,WFG8,33,M2,D11,0.10912602347328489,NSGAII_WFG8_M2_D11_33.mat
WFG,NSGAII,WFG8,34,M2,D11,0.10851269728388138,NSGAII_WFG8_M2_D11_34.mat
WFG,NSGAII,WFG8,35,M2,D11,0.1080743623826248,NSGAII_WFG8_M2_D11_35.mat
WFG,NSGAII,WFG8,36,M2,D11,0.1072060046693052,NSGAII_WFG8_M2_D11_36.mat
WFG,NSGAII,WFG8,37,M2,D11,0.10452600079925542,NSGAII_WFG8_M2_D11_37.mat
WFG,NSGAII,WFG8,38,M2,D11,0.10928176734591077,NSGAII_WFG8_M2_D11_38.mat
WFG,NSGAII,WFG8,39,M2,D11,0.10806488611664984,NSGAII_WFG8_M2_D11_39.mat
WFG,NSGAII,WFG8,40,M2,D11,0.1081792215918534,NSGAII_WFG8_M2_D11_40.mat
WFG,NSGAII,WFG8,41,M2,D11,0.1091381638502996,NSGAII_WFG8_M2_D11_41.mat
WFG,NSGAII,WFG8,42,M2,D11,0.10861451650652185,NSGAII_WFG8_M2_D11_42.mat
WFG,NSGAII,WFG8,43,M2,D11,0.10617842789202896,NSGAII_WFG8_M2_D11_43.mat
WFG,NSGAII,WFG8,44,M2,D11,0.10892480350497322,NSGAII_WFG8_M2_D11_44.mat
WFG,NSGAII,WFG8,45,M2,D11,0.10970652196155936,NSGAII_WFG8_M2_D11_45.mat
WFG,NSGAII,WFG8,46,M2,D11,0.11125484429887943,NSGAII_WFG8_M2_D11_46.mat
WFG,NSGAII,WFG8,47,M2,D11,0.10833494542480852,NSGAII_WFG8_M2_D11_47.mat
WFG,NSGAII,WFG8,48,M2,D11,0.111924791549259,NSGAII_WFG8_M2_D11_48.mat
WFG,NSGAII,WFG8,49,M2,D11,0.10688265377029613,NSGAII_WFG8_M2_D11_49.mat
WFG,NSGAII,WFG8,50,M2,D11,0.10910991000064123,NSGAII_WFG8_M2_D11_50.mat
WFG,NSGAII,WFG8,51,M2,D11,0.10619237486294723,NSGAII_WFG8_M2_D11_51.mat
WFG,NSGAII,WFG8,52,M2,D11,0.10541882093426562,NSGAII_WFG8_M2_D11_52.mat
WFG,NSGAII,WFG8,53,M2,D11,0.10961531855308076,NSGAII_WFG8_M2_D11_53.mat
WFG,NSGAII,WFG8,54,M2,D11,0.10644185378078203,NSGAII_WFG8_M2_D11_54.mat
WFG,NSGAII,WFG8,55,M2,D11,0.10866922893069828,NSGAII_WFG8_M2_D11_55.mat
WFG,NSGAII,WFG8,56,M2,D11,0.10775199836787074,NSGAII_WFG8_M2_D11_56.mat
WFG,NSGAII,WFG8,57,M2,D11,0.1066554924010673,NSGAII_WFG8_M2_D11_57.mat
WFG,NSGAII,WFG8,58,M2,D11,0.10476944706271354,NSGAII_WFG8_M2_D11_58.mat
WFG,NSGAII,WFG8,59,M2,D11,0.10935598910639924,NSGAII_WFG8_M2_D11_59.mat
WFG,NSGAII,WFG8,60,M2,D11,0.10441986557123582,NSGAII_WFG8_M2_D11_60.mat
WFG,NSGAII,WFG9,1,M2,D11,0.013085936418908664,NSGAII_WFG9_M2_D11_1.mat
WFG,NSGAII,WFG9,2,M2,D11,0.010962397325113529,NSGAII_WFG9_M2_D11_2.mat
WFG,NSGAII,WFG9,3,M2,D11,0.01372921167484651,NSGAII_WFG9_M2_D11_3.mat
WFG,NSGAII,WFG9,4,M2,D11,0.013472868892457529,NSGAII_WFG9_M2_D11_4.mat
WFG,NSGAII,WFG9,5,M2,D11,0.0153767875730839,NSGAII_WFG9_M2_D11_5.mat
WFG,NSGAII,WFG9,6,M2,D11,0.010076313706471642,NSGAII_WFG9_M2_D11_6.mat
WFG,NSGAII,WFG9,7,M2,D11,0.014939185737315409,NSGAII_WFG9_M2_D11_7.mat
WFG,NSGAII,WFG9,8,M2,D11,0.01353837671985084,NSGAII_WFG9_M2_D11_8.mat
WFG,NSGAII,WFG9,9,M2,D11,0.010603005026920546,NSGAII_WFG9_M2_D11_9.mat
WFG,NSGAII,WFG9,10,M2,D11,0.0149737723870911,NSGAII_WFG9_M2_D11_10.mat
WFG,NSGAII,WFG9,11,M2,D11,0.011450880384076505,NSGAII_WFG9_M2_D11_11.mat
WFG,NSGAII,WFG9,12,M2,D11,0.01442328689482751,NSGAII_WFG9_M2_D11_12.mat
WFG,NSGAII,WFG9,13,M2,D11,0.014376773834033855,NSGAII_WFG9_M2_D11_13.mat
WFG,NSGAII,WFG9,14,M2,D11,0.014886912254248947,NSGAII_WFG9_M2_D11_14.mat
WFG,NSGAII,WFG9,15,M2,D11,0.011462136206423005,NSGAII_WFG9_M2_D11_15.mat
WFG,NSGAII,WFG9,16,M2,D11,0.010615953265276236,NSGAII_WFG9_M2_D11_16.mat
WFG,NSGAII,WFG9,17,M2,D11,0.012532377259836035,NSGAII_WFG9_M2_D11_17.mat
WFG,NSGAII,WFG9,18,M2,D11,0.011246181964355416,NSGAII_WFG9_M2_D11_18.mat
WFG,NSGAII,WFG9,19,M2,D11,0.016279071663248636,NSGAII_WFG9_M2_D11_19.mat
WFG,NSGAII,WFG9,20,M2,D11,0.010956859266879521,NSGAII_WFG9_M2_D11_20.mat
WFG,NSGAII,WFG9,21,M2,D11,0.01081308130168299,NSGAII_WFG9_M2_D11_21.mat
WFG,NSGAII,WFG9,22,M2,D11,0.011130140274476986,NSGAII_WFG9_M2_D11_22.mat
WFG,NSGAII,WFG9,23,M2,D11,0.01951320158022274,NSGAII_WFG9_M2_D11_23.mat
WFG,NSGAII,WFG9,24,M2,D11,0.01280367218015304,NSGAII_WFG9_M2_D11_24.mat
WFG,NSGAII,WFG9,25,M2,D11,0.013009167625967166,NSGAII_WFG9_M2_D11_25.mat
WFG,NSGAII,WFG9,26,M2,D11,0.013247542358603105,NSGAII_WFG9_M2_D11_26.mat
WFG,NSGAII,WFG9,27,M2,D11,0.01310345492137734,NSGAII_WFG9_M2_D11_27.mat
WFG,NSGAII,WFG9,28,M2,D11,0.010256579094489024,NSGAII_WFG9_M2_D11_28.mat
WFG,NSGAII,WFG9,29,M2,D11,0.012770079348188083,NSGAII_WFG9_M2_D11_29.mat
WFG,NSGAII,WFG9,30,M2,D11,0.012672996301534836,NSGAII_WFG9_M2_D11_30.mat
WFG,NSGAII,WFG9,31,M2,D11,0.010902320371162677,NSGAII_WFG9_M2_D11_31.mat
WFG,NSGAII,WFG9,32,M2,D11,0.014445206476802013,NSGAII_WFG9_M2_D11_32.mat
WFG,NSGAII,WFG9,33,M2,D11,0.012263244726898916,NSGAII_WFG9_M2_D11_33.mat
WFG,NSGAII,WFG9,34,M2,D11,0.012452476108533894,NSGAII_WFG9_M2_D11_34.mat
WFG,NSGAII,WFG9,35,M2,D11,0.012083334751118517,NSGAII_WFG9_M2_D11_35.mat
WFG,NSGAII,WFG9,36,M2,D11,0.01222642710406714,NSGAII_WFG9_M2_D11_36.mat
WFG,NSGAII,WFG9,37,M2,D11,0.010568795723689295,NSGAII_WFG9_M2_D11_37.mat
WFG,NSGAII,WFG9,38,M2,D11,0.01639005478202345,NSGAII_WFG9_M2_D11_38.mat
WFG,NSGAII,WFG9,39,M2,D11,0.015996187161077233,NSGAII_WFG9_M2_D11_39.mat
WFG,NSGAII,WFG9,40,M2,D11,0.0101121838395391,NSGAII_WFG9_M2_D11_40.mat
WFG,NSGAII,WFG9,41,M2,D11,0.01048622428250072,NSGAII_WFG9_M2_D11_41.mat
WFG,NSGAII,WFG9,42,M2,D11,0.014569174710214097,NSGAII_WFG9_M2_D11_42.mat
WFG,NSGAII,WFG9,43,M2,D11,0.011653576727177244,NSGAII_WFG9_M2_D11_43.mat
WFG,NSGAII,WFG9,44,M2,D11,0.010918321251436462,NSGAII_WFG9_M2_D11_44.mat
WFG,NSGAII,WFG9,45,M2,D11,0.013526092658755772,NSGAII_WFG9_M2_D11_45.mat
WFG,NSGAII,WFG9,46,M2,D11,0.009386813781600833,NSGAII_WFG9_M2_D11_46.mat
WFG,NSGAII,WFG9,47,M2,D11,0.01103303623897031,NSGAII_WFG9_M2_D11_47.mat
WFG,NSGAII,WFG9,48,M2,D11,0.014476694503791139,NSGAII_WFG9_M2_D11_48.mat
WFG,NSGAII,WFG9,49,M2,D11,0.012542114707465657,NSGAII_WFG9_M2_D11_49.mat
WFG,NSGAII,WFG9,50,M2,D11,0.015973861924939558,NSGAII_WFG9_M2_D11_50.mat
WFG,NSGAII,WFG9,51,M2,D11,0.010938462754830609,NSGAII_WFG9_M2_D11_51.mat
WFG,NSGAII,WFG9,52,M2,D11,0.009596077436280211,NSGAII_WFG9_M2_D11_52.mat
WFG,NSGAII,WFG9,53,M2,D11,0.010617411495468531,NSGAII_WFG9_M2_D11_53.mat
WFG,NSGAII,WFG9,54,M2,D11,0.013878168068571227,NSGAII_WFG9_M2_D11_54.mat
WFG,NSGAII,WFG9,55,M2,D11,0.013504151657214209,NSGAII_WFG9_M2_D11_55.mat
WFG,NSGAII,WFG9,56,M2,D11,0.012006088225328516,NSGAII_WFG9_M2_D11_56.mat
WFG,NSGAII,WFG9,57,M2,D11,0.012212655393152291,NSGAII_WFG9_M2_D11_57.mat
WFG,NSGAII,WFG9,58,M2,D11,0.013433358365110391,NSGAII_WFG9_M2_D11_58.mat
WFG,NSGAII,WFG9,59,M2,D11,0.01120332592180041,NSGAII_WFG9_M2_D11_59.mat
WFG,NSGAII,WFG9,60,M2,D11,0.013895337893953487,NSGAII_WFG9_M2_D11_60.mat
WFG,NSGAIII,WFG1,1,M2,D11,0.013588485090676537,NSGAIII_WFG1_M2_D11_1.mat
WFG,NSGAIII,WFG1,2,M2,D11,0.02194648866465903,NSGAIII_WFG1_M2_D11_2.mat
WFG,NSGAIII,WFG1,3,M2,D11,0.033527047358250295,NSGAIII_WFG1_M2_D11_3.mat
WFG,NSGAIII,WFG1,4,M2,D11,0.025224559128617006,NSGAIII_WFG1_M2_D11_4.mat
WFG,NSGAIII,WFG1,5,M2,D11,0.024685345844887165,NSGAIII_WFG1_M2_D11_5.mat
WFG,NSGAIII,WFG1,6,M2,D11,0.03216943403559721,NSGAIII_WFG1_M2_D11_6.mat
WFG,NSGAIII,WFG1,7,M2,D11,0.03888461576624939,NSGAIII_WFG1_M2_D11_7.mat
WFG,NSGAIII,WFG1,8,M2,D11,0.020462003255815944,NSGAIII_WFG1_M2_D11_8.mat
WFG,NSGAIII,WFG1,9,M2,D11,0.02527528050033304,NSGAIII_WFG1_M2_D11_9.mat
WFG,NSGAIII,WFG1,10,M2,D11,0.03531399104110063,NSGAIII_WFG1_M2_D11_10.mat
WFG,NSGAIII,WFG1,11,M2,D11,0.020502099289249523,NSGAIII_WFG1_M2_D11_11.mat
WFG,NSGAIII,WFG1,12,M2,D11,0.03536419362301946,NSGAIII_WFG1_M2_D11_12.mat
WFG,NSGAIII,WFG1,13,M2,D11,0.029227764322871917,NSGAIII_WFG1_M2_D11_13.mat
WFG,NSGAIII,WFG1,14,M2,D11,0.029966630481154045,NSGAIII_WFG1_M2_D11_14.mat
WFG,NSGAIII,WFG1,15,M2,D11,0.010010466534538855,NSGAIII_WFG1_M2_D11_15.mat
WFG,NSGAIII,WFG1,16,M2,D11,0.027183517935794134,NSGAIII_WFG1_M2_D11_16.mat
