Grupo,Algoritmo,Problema,Run,M,D,runtime,arquivo_original
ZDT,IVFSPEA2,ZDT4,27,M2,D10,10.246237000000006,IVFSPEA2_ZDT4_M2_D10_27.mat
ZDT,IVFSPEA2,ZDT4,28,M2,D10,10.724456000000007,IVFSPEA2_ZDT4_M2_D10_28.mat
ZDT,IVFSPEA2,ZDT4,29,M2,D10,11.061224999999997,IVFSPEA2_ZDT4_M2_D10_29.mat
ZDT,IVFSPEA2,ZDT4,30,M2,D10,10.395451000000001,IVFSPEA2_ZDT4_M2_D10_30.mat
ZDT,IVFSPEA2,ZDT4,31,M2,D10,10.177738999999985,IVFSPEA2_ZDT4_M2_D10_31.mat
ZDT,IVFSPEA2,ZDT4,32,M2,D10,10.237791000000003,IVFSPEA2_ZDT4_M2_D10_32.mat
ZDT,IVFSPEA2,ZDT4,33,M2,D10,10.728561,IVFSPEA2_ZDT4_M2_D10_33.mat
ZDT,IVFSPEA2,ZDT4,34,M2,D10,10.41275500000001,IVFSPEA2_ZDT4_M2_D10_34.mat
ZDT,IVFSPEA2,ZDT4,35,M2,D10,10.114776999999988,IVFSPEA2_ZDT4_M2_D10_35.mat
ZDT,IVFSPEA2,ZDT4,36,M2,D10,10.495988999999993,IVFSPEA2_ZDT4_M2_D10_36.mat
ZDT,IVFSPEA2,ZDT4,37,M2,D10,10.834277000000004,IVFSPEA2_ZDT4_M2_D10_37.mat
ZDT,IVFSPEA2,ZDT4,38,M2,D10,10.746215999999997,IVFSPEA2_ZDT4_M2_D10_38.mat
ZDT,IVFSPEA2,ZDT4,39,M2,D10,10.641548999999989,IVFSPEA2_ZDT4_M2_D10_39.mat
ZDT,IVFSPEA2,ZDT4,40,M2,D10,10.66502400000001,IVFSPEA2_ZDT4_M2_D10_40.mat
ZDT,IVFSPEA2,ZDT4,41,M2,D10,10.507828000000002,IVFSPEA2_ZDT4_M2_D10_41.mat
ZDT,IVFSPEA2,ZDT4,42,M2,D10,10.575440000000004,IVFSPEA2_ZDT4_M2_D10_42.mat
ZDT,IVFSPEA2,ZDT4,43,M2,D10,10.471191999999993,IVFSPEA2_ZDT4_M2_D10_43.mat
ZDT,IVFSPEA2,ZDT4,44,M2,D10,10.747933000000005,IVFSPEA2_ZDT4_M2_D10_44.mat
ZDT,IVFSPEA2,ZDT4,45,M2,D10,9.844777000000006,IVFSPEA2_ZDT4_M2_D10_45.mat
ZDT,IVFSPEA2,ZDT4,46,M2,D10,10.34140400000001,IVFSPEA2_ZDT4_M2_D10_46.mat
ZDT,IVFSPEA2,ZDT4,47,M2,D10,10.423307999999972,IVFSPEA2_ZDT4_M2_D10_47.mat
ZDT,IVFSPEA2,ZDT4,48,M2,D10,10.801138000000005,IVFSPEA2_ZDT4_M2_D10_48.mat
ZDT,IVFSPEA2,ZDT4,49,M2,D10,10.58308399999999,IVFSPEA2_ZDT4_M2_D10_49.mat
ZDT,IVFSPEA2,ZDT4,50,M2,D10,10.089939999999991,IVFSPEA2_ZDT4_M2_D10_50.mat
ZDT,IVFSPEA2,ZDT4,51,M2,D10,10.383681999999993,IVFSPEA2_ZDT4_M2_D10_51.mat
ZDT,IVFSPEA2,ZDT4,52,M2,D10,10.051732999999992,IVFSPEA2_ZDT4_M2_D10_52.mat
ZDT,IVFSPEA2,ZDT4,53,M2,D10,10.803741999999993,IVFSPEA2_ZDT4_M2_D10_53.mat
ZDT,IVFSPEA2,ZDT4,54,M2,D10,10.336196999999993,IVFSPEA2_ZDT4_M2_D10_54.mat
ZDT,IVFSPEA2,ZDT4,55,M2,D10,10.16770300000001,IVFSPEA2_ZDT4_M2_D10_55.mat
ZDT,IVFSPEA2,ZDT4,56,M2,D10,10.804801,IVFSPEA2_ZDT4_M2_D10_56.mat
ZDT,IVFSPEA2,ZDT4,57,M2,D10,10.532502000000006,IVFSPEA2_ZDT4_M2_D10_57.mat
ZDT,IVFSPEA2,ZDT4,58,M2,D10,10.594427000000003,IVFSPEA2_ZDT4_M2_D10_58.mat
ZDT,IVFSPEA2,ZDT4,59,M2,D10,10.448968999999996,IVFSPEA2_ZDT4_M2_D10_59.mat
ZDT,IVFSPEA2,ZDT4,60,M2,D10,10.830724999999992,IVFSPEA2_ZDT4_M2_D10_60.mat
ZDT,IVFSPEA2,ZDT6,1,M2,D10,14.328761000000018,IVFSPEA2_ZDT6_M2_D10_1.mat
ZDT,IVFSPEA2,ZDT6,2,M2,D10,14.024840999999991,IVFSPEA2_ZDT6_M2_D10_2.mat
ZDT,IVFSPEA2,ZDT6,3,M2,D10,14.741980000000003,IVFSPEA2_ZDT6_M2_D10_3.mat
ZDT,IVFSPEA2,ZDT6,4,M2,D10,14.893266000000011,IVFSPEA2_ZDT6_M2_D10_4.mat
ZDT,IVFSPEA2,ZDT6,5,M2,D10,14.321826999999995,IVFSPEA2_ZDT6_M2_D10_5.mat
ZDT,IVFSPEA2,ZDT6,6,M2,D10,14.437918000000002,IVFSPEA2_ZDT6_M2_D10_6.mat
ZDT,IVFSPEA2,ZDT6,7,M2,D10,14.709616999999984,IVFSPEA2_ZDT6_M2_D10_7.mat
ZDT,IVFSPEA2,ZDT6,8,M2,D10,14.059594000000002,IVFSPEA2_ZDT6_M2_D10_8.mat
ZDT,IVFSPEA2,ZDT6,9,M2,D10,14.100761000000015,IVFSPEA2_ZDT6_M2_D10_9.mat
ZDT,IVFSPEA2,ZDT6,10,M2,D10,13.500319000000014,IVFSPEA2_ZDT6_M2_D10_10.mat
ZDT,IVFSPEA2,ZDT6,11,M2,D10,13.566502,IVFSPEA2_ZDT6_M2_D10_11.mat
ZDT,IVFSPEA2,ZDT6,12,M2,D10,14.051541000000002,IVFSPEA2_ZDT6_M2_D10_12.mat
ZDT,IVFSPEA2,ZDT6,13,M2,D10,13.996322000000008,IVFSPEA2_ZDT6_M2_D10_13.mat
ZDT,IVFSPEA2,ZDT6,14,M2,D10,13.478169999999995,IVFSPEA2_ZDT6_M2_D10_14.mat
ZDT,IVFSPEA2,ZDT6,15,M2,D10,13.787337999999988,IVFSPEA2_ZDT6_M2_D10_15.mat
ZDT,IVFSPEA2,ZDT6,16,M2,D10,13.307204000000015,IVFSPEA2_ZDT6_M2_D10_16.mat
ZDT,IVFSPEA2,ZDT6,17,M2,D10,13.968918999999989,IVFSPEA2_ZDT6_M2_D10_17.mat
ZDT,IVFSPEA2,ZDT6,18,M2,D10,13.52308999999999,IVFSPEA2_ZDT6_M2_D10_18.mat
ZDT,IVFSPEA2,ZDT6,19,M2,D10,13.155845999999984,IVFSPEA2_ZDT6_M2_D10_19.mat
ZDT,IVFSPEA2,ZDT6,20,M2,D10,13.472073000000002,IVFSPEA2_ZDT6_M2_D10_20.mat
ZDT,IVFSPEA2,ZDT6,21,M2,D10,13.684865999999996,IVFSPEA2_ZDT6_M2_D10_21.mat
ZDT,IVFSPEA2,ZDT6,22,M2,D10,15.092862000000014,IVFSPEA2_ZDT6_M2_D10_22.mat
ZDT,IVFSPEA2,ZDT6,23,M2,D10,14.162741000000006,IVFSPEA2_ZDT6_M2_D10_23.mat
ZDT,IVFSPEA2,ZDT6,24,M2,D10,14.843658999999988,IVFSPEA2_ZDT6_M2_D10_24.mat
ZDT,IVFSPEA2,ZDT6,25,M2,D10,13.768708000000018,IVFSPEA2_ZDT6_M2_D10_25.mat
ZDT,IVFSPEA2,ZDT6,26,M2,D10,13.607682000000013,IVFSPEA2_ZDT6_M2_D10_26.mat
ZDT,IVFSPEA2,ZDT6,27,M2,D10,14.160325999999978,IVFSPEA2_ZDT6_M2_D10_27.mat
ZDT,IVFSPEA2,ZDT6,28,M2,D10,16.477076000000007,IVFSPEA2_ZDT6_M2_D10_28.mat
ZDT,IVFSPEA2,ZDT6,29,M2,D10,13.890025000000009,IVFSPEA2_ZDT6_M2_D10_29.mat
ZDT,IVFSPEA2,ZDT6,30,M2,D10,13.371602,IVFSPEA2_ZDT6_M2_D10_30.mat
ZDT,IVFSPEA2,ZDT6,31,M2,D10,13.679687,IVFSPEA2_ZDT6_M2_D10_31.mat
ZDT,IVFSPEA2,ZDT6,32,M2,D10,13.82742499999999,IVFSPEA2_ZDT6_M2_D10_32.mat
ZDT,IVFSPEA2,ZDT6,33,M2,D10,13.80691100000001,IVFSPEA2_ZDT6_M2_D10_33.mat
ZDT,IVFSPEA2,ZDT6,34,M2,D10,13.27940599999998,IVFSPEA2_ZDT6_M2_D10_34.mat
ZDT,IVFSPEA2,ZDT6,35,M2,D10,13.696124000000019,IVFSPEA2_ZDT6_M2_D10_35.mat
ZDT,IVFSPEA2,ZDT6,36,M2,D10,13.191867000000014,IVFSPEA2_ZDT6_M2_D10_36.mat
ZDT,IVFSPEA2,ZDT6,37,M2,D10,13.343560000000002,IVFSPEA2_ZDT6_M2_D10_37.mat
ZDT,IVFSPEA2,ZDT6,38,M2,D10,13.673917,IVFSPEA2_ZDT6_M2_D10_38.mat
ZDT,IVFSPEA2,ZDT6,39,M2,D10,13.873460000000009,IVFSPEA2_ZDT6_M2_D10_39.mat
ZDT,IVFSPEA2,ZDT6,40,M2,D10,13.502559000000009,IVFSPEA2_ZDT6_M2_D10_40.mat
ZDT,IVFSPEA2,ZDT6,41,M2,D10,13.653851999999993,IVFSPEA2_ZDT6_M2_D10_41.mat
ZDT,IVFSPEA2,ZDT6,42,M2,D10,13.907432000000007,IVFSPEA2_ZDT6_M2_D10_42.mat
ZDT,IVFSPEA2,ZDT6,43,M2,D10,14.33570399999999,IVFSPEA2_ZDT6_M2_D10_43.mat
ZDT,IVFSPEA2,ZDT6,44,M2,D10,14.107143999999995,IVFSPEA2_ZDT6_M2_D10_44.mat
ZDT,IVFSPEA2,ZDT6,45,M2,D10,13.576990999999989,IVFSPEA2_ZDT6_M2_D10_45.mat
ZDT,IVFSPEA2,ZDT6,46,M2,D10,13.562333999999993,IVFSPEA2_ZDT6_M2_D10_46.mat
ZDT,IVFSPEA2,ZDT6,47,M2,D10,13.645345000000011,IVFSPEA2_ZDT6_M2_D10_47.mat
ZDT,IVFSPEA2,ZDT6,48,M2,D10,13.653252999999992,IVFSPEA2_ZDT6_M2_D10_48.mat
ZDT,IVFSPEA2,ZDT6,49,M2,D10,15.876346,IVFSPEA2_ZDT6_M2_D10_49.mat
ZDT,IVFSPEA2,ZDT6,50,M2,D10,14.157016000000024,IVFSPEA2_ZDT6_M2_D10_50.mat
ZDT,IVFSPEA2,ZDT6,51,M2,D10,13.858083000000002,IVFSPEA2_ZDT6_M2_D10_51.mat
ZDT,IVFSPEA2,ZDT6,52,M2,D10,13.861641999999986,IVFSPEA2_ZDT6_M2_D10_52.mat
ZDT,IVFSPEA2,ZDT6,53,M2,D10,14.306391000000012,IVFSPEA2_ZDT6_M2_D10_53.mat
ZDT,IVFSPEA2,ZDT6,54,M2,D10,14.336466000000009,IVFSPEA2_ZDT6_M2_D10_54.mat
ZDT,IVFSPEA2,ZDT6,55,M2,D10,13.685377999999991,IVFSPEA2_ZDT6_M2_D10_55.mat
ZDT,IVFSPEA2,ZDT6,56,M2,D10,14.09740200000001,IVFSPEA2_ZDT6_M2_D10_56.mat
ZDT,IVFSPEA2,ZDT6,57,M2,D10,13.600456000000001,IVFSPEA2_ZDT6_M2_D10_57.mat
ZDT,IVFSPEA2,ZDT6,58,M2,D10,13.020159999999976,IVFSPEA2_ZDT6_M2_D10_58.mat
ZDT,IVFSPEA2,ZDT6,59,M2,D10,13.389732999999993,IVFSPEA2_ZDT6_M2_D10_59.mat
ZDT,IVFSPEA2,ZDT6,60,M2,D10,12.881368999999976,IVFSPEA2_ZDT6_M2_D10_60.mat
ZDT,MFOSPEA2,ZDT1,1,M2,D30,24.766109000000004,MFOSPEA2_ZDT1_M2_D30_1.mat
ZDT,MFOSPEA2,ZDT1,2,M2,D30,24.632189000000018,MFOSPEA2_ZDT1_M2_D30_2.mat
ZDT,MFOSPEA2,ZDT1,3,M2,D30,24.212610000000016,MFOSPEA2_ZDT1_M2_D30_3.mat
ZDT,MFOSPEA2,ZDT1,4,M2,D30,24.193988000000047,MFOSPEA2_ZDT1_M2_D30_4.mat
ZDT,MFOSPEA2,ZDT1,5,M2,D30,23.93411299999997,MFOSPEA2_ZDT1_M2_D30_5.mat
ZDT,MFOSPEA2,ZDT1,6,M2,D30,24.27333900000005,MFOSPEA2_ZDT1_M2_D30_6.mat
ZDT,MFOSPEA2,ZDT1,7,M2,D30,25.123247999999986,MFOSPEA2_ZDT1_M2_D30_7.mat
ZDT,MFOSPEA2,ZDT1,8,M2,D30,27.454717999999986,MFOSPEA2_ZDT1_M2_D30_8.mat
ZDT,MFOSPEA2,ZDT1,9,M2,D30,25.31229999999999,MFOSPEA2_ZDT1_M2_D30_9.mat
ZDT,MFOSPEA2,ZDT1,10,M2,D30,24.685302999999994,MFOSPEA2_ZDT1_M2_D30_10.mat
ZDT,MFOSPEA2,ZDT1,11,M2,D30,24.44791499999997,MFOSPEA2_ZDT1_M2_D30_11.mat
ZDT,MFOSPEA2,ZDT1,12,M2,D30,25.138457000000013,MFOSPEA2_ZDT1_M2_D30_12.mat
ZDT,MFOSPEA2,ZDT1,13,M2,D30,26.33714900000001,MFOSPEA2_ZDT1_M2_D30_13.mat
ZDT,MFOSPEA2,ZDT1,14,M2,D30,25.216902000000022,MFOSPEA2_ZDT1_M2_D30_14.mat
ZDT,MFOSPEA2,ZDT1,15,M2,D30,24.69714999999999,MFOSPEA2_ZDT1_M2_D30_15.mat
ZDT,MFOSPEA2,ZDT1,16,M2,D30,24.127661999999994,MFOSPEA2_ZDT1_M2_D30_16.mat
ZDT,MFOSPEA2,ZDT1,17,M2,D30,24.725884999999963,MFOSPEA2_ZDT1_M2_D30_17.mat
ZDT,MFOSPEA2,ZDT1,18,M2,D30,25.27468299999998,MFOSPEA2_ZDT1_M2_D30_18.mat
ZDT,MFOSPEA2,ZDT1,19,M2,D30,25.36302100000001,MFOSPEA2_ZDT1_M2_D30_19.mat
ZDT,MFOSPEA2,ZDT1,20,M2,D30,24.604051999999985,MFOSPEA2_ZDT1_M2_D30_20.mat
ZDT,MFOSPEA2,ZDT1,21,M2,D30,24.839037,MFOSPEA2_ZDT1_M2_D30_21.mat
ZDT,MFOSPEA2,ZDT1,22,M2,D30,24.78969100000001,MFOSPEA2_ZDT1_M2_D30_22.mat
ZDT,MFOSPEA2,ZDT1,23,M2,D30,24.64330600000001,MFOSPEA2_ZDT1_M2_D30_23.mat
ZDT,MFOSPEA2,ZDT1,24,M2,D30,24.695465999999982,MFOSPEA2_ZDT1_M2_D30_24.mat
ZDT,MFOSPEA2,ZDT1,25,M2,D30,23.65325800000002,MFOSPEA2_ZDT1_M2_D30_25.mat
ZDT,MFOSPEA2,ZDT1,26,M2,D30,24.031491999999997,MFOSPEA2_ZDT1_M2_D30_26.mat
ZDT,MFOSPEA2,ZDT1,27,M2,D30,24.061067,MFOSPEA2_ZDT1_M2_D30_27.mat
ZDT,MFOSPEA2,ZDT1,28,M2,D30,24.357678999999997,MFOSPEA2_ZDT1_M2_D30_28.mat
ZDT,MFOSPEA2,ZDT1,29,M2,D30,23.972068999999998,MFOSPEA2_ZDT1_M2_D30_29.mat
ZDT,MFOSPEA2,ZDT1,30,M2,D30,24.35675500000002,MFOSPEA2_ZDT1_M2_D30_30.mat
ZDT,MFOSPEA2,ZDT1,31,M2,D30,24.622806000000033,MFOSPEA2_ZDT1_M2_D30_31.mat
ZDT,MFOSPEA2,ZDT1,32,M2,D30,24.333858999999983,MFOSPEA2_ZDT1_M2_D30_32.mat
ZDT,MFOSPEA2,ZDT1,33,M2,D30,24.453606,MFOSPEA2_ZDT1_M2_D30_33.mat
ZDT,MFOSPEA2,ZDT1,34,M2,D30,24.54114500000001,MFOSPEA2_ZDT1_M2_D30_34.mat
ZDT,MFOSPEA2,ZDT1,35,M2,D30,24.23445900000003,MFOSPEA2_ZDT1_M2_D30_35.mat
ZDT,MFOSPEA2,ZDT1,36,M2,D30,24.051217999999995,MFOSPEA2_ZDT1_M2_D30_36.mat
ZDT,MFOSPEA2,ZDT1,37,M2,D30,23.92421000000001,MFOSPEA2_ZDT1_M2_D30_37.mat
ZDT,MFOSPEA2,ZDT1,38,M2,D30,24.106154000000007,MFOSPEA2_ZDT1_M2_D30_38.mat
ZDT,MFOSPEA2,ZDT1,39,M2,D30,24.431833000000008,MFOSPEA2_ZDT1_M2_D30_39.mat
ZDT,MFOSPEA2,ZDT1,40,M2,D30,23.831157999999984,MFOSPEA2_ZDT1_M2_D30_40.mat
ZDT,MFOSPEA2,ZDT1,41,M2,D30,24.267587000000002,MFOSPEA2_ZDT1_M2_D30_41.mat
ZDT,MFOSPEA2,ZDT1,42,M2,D30,23.94323500000001,MFOSPEA2_ZDT1_M2_D30_42.mat
ZDT,MFOSPEA2,ZDT1,43,M2,D30,24.020690000000013,MFOSPEA2_ZDT1_M2_D30_43.mat
ZDT,MFOSPEA2,ZDT1,44,M2,D30,24.41402800000001,MFOSPEA2_ZDT1_M2_D30_44.mat
ZDT,MFOSPEA2,ZDT1,45,M2,D30,23.715912999999986,MFOSPEA2_ZDT1_M2_D30_45.mat
ZDT,MFOSPEA2,ZDT1,46,M2,D30,24.143390999999973,MFOSPEA2_ZDT1_M2_D30_46.mat
ZDT,MFOSPEA2,ZDT1,47,M2,D30,24.45657700000001,MFOSPEA2_ZDT1_M2_D30_47.mat
ZDT,MFOSPEA2,ZDT1,48,M2,D30,23.879900000000042,MFOSPEA2_ZDT1_M2_D30_48.mat
ZDT,MFOSPEA2,ZDT1,49,M2,D30,24.321062000000016,MFOSPEA2_ZDT1_M2_D30_49.mat
ZDT,MFOSPEA2,ZDT1,50,M2,D30,24.891727000000003,MFOSPEA2_ZDT1_M2_D30_50.mat
ZDT,MFOSPEA2,ZDT1,51,M2,D30,24.302757999999997,MFOSPEA2_ZDT1_M2_D30_51.mat
ZDT,MFOSPEA2,ZDT1,52,M2,D30,23.68714999999998,MFOSPEA2_ZDT1_M2_D30_52.mat
ZDT,MFOSPEA2,ZDT1,53,M2,D30,24.58390900000001,MFOSPEA2_ZDT1_M2_D30_53.mat
ZDT,MFOSPEA2,ZDT1,54,M2,D30,24.334554999999988,MFOSPEA2_ZDT1_M2_D30_54.mat
ZDT,MFOSPEA2,ZDT1,55,M2,D30,24.876711999999994,MFOSPEA2_ZDT1_M2_D30_55.mat
ZDT,MFOSPEA2,ZDT1,56,M2,D30,24.059740999999978,MFOSPEA2_ZDT1_M2_D30_56.mat
ZDT,MFOSPEA2,ZDT1,57,M2,D30,24.461731000000007,MFOSPEA2_ZDT1_M2_D30_57.mat
ZDT,MFOSPEA2,ZDT1,58,M2,D30,24.403311999999996,MFOSPEA2_ZDT1_M2_D30_58.mat
ZDT,MFOSPEA2,ZDT1,59,M2,D30,24.211384999999982,MFOSPEA2_ZDT1_M2_D30_59.mat
ZDT,MFOSPEA2,ZDT1,60,M2,D30,24.560216000000004,MFOSPEA2_ZDT1_M2_D30_60.mat
ZDT,MFOSPEA2,ZDT2,1,M2,D30,22.94279699999999,MFOSPEA2_ZDT2_M2_D30_1.mat
ZDT,MFOSPEA2,ZDT2,2,M2,D30,23.35144899999999,MFOSPEA2_ZDT2_M2_D30_2.mat
ZDT,MFOSPEA2,ZDT2,3,M2,D30,23.802797999999996,MFOSPEA2_ZDT2_M2_D30_3.mat
ZDT,MFOSPEA2,ZDT2,4,M2,D30,23.42388799999999,MFOSPEA2_ZDT2_M2_D30_4.mat
ZDT,MFOSPEA2,ZDT2,5,M2,D30,23.700359000000006,MFOSPEA2_ZDT2_M2_D30_5.mat
ZDT,MFOSPEA2,ZDT2,6,M2,D30,23.226305000000018,MFOSPEA2_ZDT2_M2_D30_6.mat
ZDT,MFOSPEA2,ZDT2,7,M2,D30,23.14237500000001,MFOSPEA2_ZDT2_M2_D30_7.mat
ZDT,MFOSPEA2,ZDT2,8,M2,D30,23.420371999999997,MFOSPEA2_ZDT2_M2_D30_8.mat
ZDT,MFOSPEA2,ZDT2,9,M2,D30,23.653288,MFOSPEA2_ZDT2_M2_D30_9.mat
ZDT,MFOSPEA2,ZDT2,10,M2,D30,23.866208000000018,MFOSPEA2_ZDT2_M2_D30_10.mat
ZDT,MFOSPEA2,ZDT2,11,M2,D30,22.808614999999993,MFOSPEA2_ZDT2_M2_D30_11.mat
ZDT,MFOSPEA2,ZDT2,12,M2,D30,23.523696000000005,MFOSPEA2_ZDT2_M2_D30_12.mat
ZDT,MFOSPEA2,ZDT2,13,M2,D30,23.238450000000007,MFOSPEA2_ZDT2_M2_D30_13.mat
ZDT,MFOSPEA2,ZDT2,14,M2,D30,23.352518999999997,MFOSPEA2_ZDT2_M2_D30_14.mat
ZDT,MFOSPEA2,ZDT2,15,M2,D30,22.34431800000001,MFOSPEA2_ZDT2_M2_D30_15.mat
ZDT,MFOSPEA2,ZDT2,16,M2,D30,22.591928999999993,MFOSPEA2_ZDT2_M2_D30_16.mat
ZDT,MFOSPEA2,ZDT2,17,M2,D30,22.914761999999993,MFOSPEA2_ZDT2_M2_D30_17.mat
ZDT,MFOSPEA2,ZDT2,18,M2,D30,23.235462000000002,MFOSPEA2_ZDT2_M2_D30_18.mat
ZDT,MFOSPEA2,ZDT2,19,M2,D30,22.67358799999998,MFOSPEA2_ZDT2_M2_D30_19.mat
ZDT,MFOSPEA2,ZDT2,20,M2,D30,22.747181000000012,MFOSPEA2_ZDT2_M2_D30_20.mat
ZDT,MFOSPEA2,ZDT2,21,M2,D30,23.27009799999999,MFOSPEA2_ZDT2_M2_D30_21.mat
ZDT,MFOSPEA2,ZDT2,22,M2,D30,23.059710999999997,MFOSPEA2_ZDT2_M2_D30_22.mat
ZDT,MFOSPEA2,ZDT2,23,M2,D30,22.618554000000007,MFOSPEA2_ZDT2_M2_D30_23.mat
ZDT,MFOSPEA2,ZDT2,24,M2,D30,22.39306999999999,MFOSPEA2_ZDT2_M2_D30_24.mat
ZDT,MFOSPEA2,ZDT2,25,M2,D30,22.729064999999967,MFOSPEA2_ZDT2_M2_D30_25.mat
ZDT,MFOSPEA2,ZDT2,26,M2,D30,23.721236,MFOSPEA2_ZDT2_M2_D30_26.mat
ZDT,MFOSPEA2,ZDT2,27,M2,D30,23.497354999999995,MFOSPEA2_ZDT2_M2_D30_27.mat
ZDT,MFOSPEA2,ZDT2,28,M2,D30,23.409614999999995,MFOSPEA2_ZDT2_M2_D30_28.mat
ZDT,MFOSPEA2,ZDT2,29,M2,D30,24.200555,MFOSPEA2_ZDT2_M2_D30_29.mat
ZDT,MFOSPEA2,ZDT2,30,M2,D30,23.71877100000001,MFOSPEA2_ZDT2_M2_D30_30.mat
ZDT,MFOSPEA2,ZDT2,31,M2,D30,22.834999000000014,MFOSPEA2_ZDT2_M2_D30_31.mat
ZDT,MFOSPEA2,ZDT2,32,M2,D30,23.325816999999994,MFOSPEA2_ZDT2_M2_D30_32.mat
ZDT,MFOSPEA2,ZDT2,33,M2,D30,22.54494599999999,MFOSPEA2_ZDT2_M2_D30_33.mat
ZDT,MFOSPEA2,ZDT2,34,M2,D30,23.56613399999997,MFOSPEA2_ZDT2_M2_D30_34.mat
ZDT,MFOSPEA2,ZDT2,35,M2,D30,22.649303000000025,MFOSPEA2_ZDT2_M2_D30_35.mat
ZDT,MFOSPEA2,ZDT2,36,M2,D30,23.67731399999997,MFOSPEA2_ZDT2_M2_D30_36.mat
ZDT,MFOSPEA2,ZDT2,37,M2,D30,23.318118999999992,MFOSPEA2_ZDT2_M2_D30_37.mat
ZDT,MFOSPEA2,ZDT2,38,M2,D30,23.179725999999963,MFOSPEA2_ZDT2_M2_D30_38.mat
ZDT,MFOSPEA2,ZDT2,39,M2,D30,23.198762999999982,MFOSPEA2_ZDT2_M2_D30_39.mat
ZDT,MFOSPEA2,ZDT2,40,M2,D30,22.716312999999992,MFOSPEA2_ZDT2_M2_D30_40.mat
ZDT,MFOSPEA2,ZDT2,41,M2,D30,23.238423000000015,MFOSPEA2_ZDT2_M2_D30_41.mat
ZDT,MFOSPEA2,ZDT2,42,M2,D30,22.782809000000036,MFOSPEA2_ZDT2_M2_D30_42.mat
ZDT,MFOSPEA2,ZDT2,43,M2,D30,23.361195000000027,MFOSPEA2_ZDT2_M2_D30_43.mat
ZDT,MFOSPEA2,ZDT2,44,M2,D30,23.498694000000004,MFOSPEA2_ZDT2_M2_D30_44.mat
ZDT,MFOSPEA2,ZDT2,45,M2,D30,23.334703999999995,MFOSPEA2_ZDT2_M2_D30_45.mat
ZDT,MFOSPEA2,ZDT2,46,M2,D30,23.793713999999994,MFOSPEA2_ZDT2_M2_D30_46.mat
ZDT,MFOSPEA2,ZDT2,47,M2,D30,22.817038999999983,MFOSPEA2_ZDT2_M2_D30_47.mat
ZDT,MFOSPEA2,ZDT2,48,M2,D30,23.34760699999998,MFOSPEA2_ZDT2_M2_D30_48.mat
ZDT,MFOSPEA2,ZDT2,49,M2,D30,33.755002999999995,MFOSPEA2_ZDT2_M2_D30_49.mat
ZDT,MFOSPEA2,ZDT2,50,M2,D30,24.08486000000001,MFOSPEA2_ZDT2_M2_D30_50.mat
ZDT,MFOSPEA2,ZDT2,51,M2,D30,24.761597999999985,MFOSPEA2_ZDT2_M2_D30_51.mat
ZDT,MFOSPEA2,ZDT2,52,M2,D30,24.00206000000002,MFOSPEA2_ZDT2_M2_D30_52.mat
ZDT,MFOSPEA2,ZDT2,53,M2,D30,24.187994999999994,MFOSPEA2_ZDT2_M2_D30_53.mat
ZDT,MFOSPEA2,ZDT2,54,M2,D30,24.290028999999997,MFOSPEA2_ZDT2_M2_D30_54.mat
ZDT,MFOSPEA2,ZDT2,55,M2,D30,25.426592000000067,MFOSPEA2_ZDT2_M2_D30_55.mat
ZDT,MFOSPEA2,ZDT2,56,M2,D30,24.716763999999987,MFOSPEA2_ZDT2_M2_D30_56.mat
ZDT,MFOSPEA2,ZDT2,57,M2,D30,27.795451000000003,MFOSPEA2_ZDT2_M2_D30_57.mat
ZDT,MFOSPEA2,ZDT2,58,M2,D30,23.995027999999984,MFOSPEA2_ZDT2_M2_D30_58.mat
ZDT,MFOSPEA2,ZDT2,59,M2,D30,23.802247000000005,MFOSPEA2_ZDT2_M2_D30_59.mat
ZDT,MFOSPEA2,ZDT2,60,M2,D30,24.380355000000034,MFOSPEA2_ZDT2_M2_D30_60.mat
ZDT,MFOSPEA2,ZDT3,1,M2,D30,31.508293999999974,MFOSPEA2_ZDT3_M2_D30_1.mat
ZDT,MFOSPEA2,ZDT3,2,M2,D30,23.922483000000003,MFOSPEA2_ZDT3_M2_D30_2.mat
ZDT,MFOSPEA2,ZDT3,3,M2,D30,24.471187999999973,MFOSPEA2_ZDT3_M2_D30_3.mat
ZDT,MFOSPEA2,ZDT3,4,M2,D30,23.849980999999975,MFOSPEA2_ZDT3_M2_D30_4.mat
ZDT,MFOSPEA2,ZDT3,5,M2,D30,23.990459999999995,MFOSPEA2_ZDT3_M2_D30_5.mat
ZDT,MFOSPEA2,ZDT3,6,M2,D30,25.198949000000017,MFOSPEA2_ZDT3_M2_D30_6.mat
ZDT,MFOSPEA2,ZDT3,7,M2,D30,24.589205000000025,MFOSPEA2_ZDT3_M2_D30_7.mat
ZDT,MFOSPEA2,ZDT3,8,M2,D30,24.49449299999996,MFOSPEA2_ZDT3_M2_D30_8.mat
ZDT,MFOSPEA2,ZDT3,9,M2,D30,23.467236999999987,MFOSPEA2_ZDT3_M2_D30_9.mat
ZDT,MFOSPEA2,ZDT3,10,M2,D30,24.631581999999963,MFOSPEA2_ZDT3_M2_D30_10.mat
ZDT,MFOSPEA2,ZDT3,11,M2,D30,29.86696899999999,MFOSPEA2_ZDT3_M2_D30_11.mat
