Grupo,Algoritmo,Problema,Run,M,D,HV,arquivo_original
WFG,IVFSPEA2,WFG8,49,M2,D11,0.2902625074428872,IVFSPEA2_WFG8_M2_D11_49.mat
WFG,IVFSPEA2,WFG8,50,M2,D11,0.2885094284704667,IVFSPEA2_WFG8_M2_D11_50.mat
WFG,IVFSPEA2,WFG8,51,M2,D11,0.2914000749392478,IVFSPEA2_WFG8_M2_D11_51.mat
WFG,IVFSPEA2,WFG8,52,M2,D11,0.2898564200939001,IVFSPEA2_WFG8_M2_D11_52.mat
WFG,IVFSPEA2,WFG8,53,M2,D11,0.2902172469204634,IVFSPEA2_WFG8_M2_D11_53.mat
WFG,IVFSPEA2,WFG8,54,M2,D11,0.290655252174522,IVFSPEA2_WFG8_M2_D11_54.mat
WFG,IVFSPEA2,WFG8,55,M2,D11,0.29024339934696175,IVFSPEA2_WFG8_M2_D11_55.mat
WFG,IVFSPEA2,WFG8,56,M2,D11,0.2906828235872031,IVFSPEA2_WFG8_M2_D11_56.mat
WFG,IVFSPEA2,WFG8,57,M2,D11,0.28858106729219396,IVFSPEA2_WFG8_M2_D11_57.mat
WFG,IVFSPEA2,WFG8,58,M2,D11,0.28811927915331964,IVFSPEA2_WFG8_M2_D11_58.mat
WFG,IVFSPEA2,WFG8,59,M2,D11,0.28966344158893037,IVFSPEA2_WFG8_M2_D11_59.mat
WFG,IVFSPEA2,WFG8,60,M2,D11,0.2918341064238243,IVFSPEA2_WFG8_M2_D11_60.mat
WFG,IVFSPEA2,WFG9,1,M2,D11,0.3406406118290197,IVFSPEA2_WFG9_M2_D11_1.mat
WFG,IVFSPEA2,WFG9,2,M2,D11,0.3433105357919634,IVFSPEA2_WFG9_M2_D11_2.mat
WFG,IVFSPEA2,WFG9,3,M2,D11,0.22667955053019692,IVFSPEA2_WFG9_M2_D11_3.mat
WFG,IVFSPEA2,WFG9,4,M2,D11,0.33519344448774563,IVFSPEA2_WFG9_M2_D11_4.mat
WFG,IVFSPEA2,WFG9,5,M2,D11,0.34157608510230897,IVFSPEA2_WFG9_M2_D11_5.mat
WFG,IVFSPEA2,WFG9,6,M2,D11,0.34216578036176365,IVFSPEA2_WFG9_M2_D11_6.mat
WFG,IVFSPEA2,WFG9,7,M2,D11,0.3442937122586806,IVFSPEA2_WFG9_M2_D11_7.mat
WFG,IVFSPEA2,WFG9,8,M2,D11,0.34274076433248823,IVFSPEA2_WFG9_M2_D11_8.mat
WFG,IVFSPEA2,WFG9,9,M2,D11,0.3440369586148022,IVFSPEA2_WFG9_M2_D11_9.mat
WFG,IVFSPEA2,WFG9,10,M2,D11,0.34197607770136096,IVFSPEA2_WFG9_M2_D11_10.mat
WFG,IVFSPEA2,WFG9,11,M2,D11,0.34462503423351876,IVFSPEA2_WFG9_M2_D11_11.mat
WFG,IVFSPEA2,WFG9,12,M2,D11,0.34317416097981984,IVFSPEA2_WFG9_M2_D11_12.mat
WFG,IVFSPEA2,WFG9,13,M2,D11,0.34040932325009343,IVFSPEA2_WFG9_M2_D11_13.mat
WFG,IVFSPEA2,WFG9,14,M2,D11,0.34005040237758527,IVFSPEA2_WFG9_M2_D11_14.mat
WFG,IVFSPEA2,WFG9,15,M2,D11,0.34448631580765476,IVFSPEA2_WFG9_M2_D11_15.mat
WFG,IVFSPEA2,WFG9,16,M2,D11,0.3429892826464481,IVFSPEA2_WFG9_M2_D11_16.mat
WFG,IVFSPEA2,WFG9,17,M2,D11,0.34557103837303355,IVFSPEA2_WFG9_M2_D11_17.mat
WFG,IVFSPEA2,WFG9,18,M2,D11,0.34029823961755495,IVFSPEA2_WFG9_M2_D11_18.mat
WFG,IVFSPEA2,WFG9,19,M2,D11,0.3432264754671862,IVFSPEA2_WFG9_M2_D11_19.mat
WFG,IVFSPEA2,WFG9,20,M2,D11,0.3446473191563118,IVFSPEA2_WFG9_M2_D11_20.mat
WFG,IVFSPEA2,WFG9,21,M2,D11,0.2267194429897847,IVFSPEA2_WFG9_M2_D11_21.mat
WFG,IVFSPEA2,WFG9,22,M2,D11,0.3447146178752044,IVFSPEA2_WFG9_M2_D11_22.mat
WFG,IVFSPEA2,WFG9,23,M2,D11,0.341022319731182,IVFSPEA2_WFG9_M2_D11_23.mat
WFG,IVFSPEA2,WFG9,24,M2,D11,0.34423410800384313,IVFSPEA2_WFG9_M2_D11_24.mat
WFG,IVFSPEA2,WFG9,25,M2,D11,0.3402682427473435,IVFSPEA2_WFG9_M2_D11_25.mat
WFG,IVFSPEA2,WFG9,26,M2,D11,0.34409891651255264,IVFSPEA2_WFG9_M2_D11_26.mat
WFG,IVFSPEA2,WFG9,27,M2,D11,0.3430503615095467,IVFSPEA2_WFG9_M2_D11_27.mat
WFG,IVFSPEA2,WFG9,28,M2,D11,0.3423093698906342,IVFSPEA2_WFG9_M2_D11_28.mat
WFG,IVFSPEA2,WFG9,29,M2,D11,0.3419104692156283,IVFSPEA2_WFG9_M2_D11_29.mat
WFG,IVFSPEA2,WFG9,30,M2,D11,0.3438960241362008,IVFSPEA2_WFG9_M2_D11_30.mat
WFG,IVFSPEA2,WFG9,31,M2,D11,0.3431401634725064,IVFSPEA2_WFG9_M2_D11_31.mat
WFG,IVFSPEA2,WFG9,32,M2,D11,0.34322618415338363,IVFSPEA2_WFG9_M2_D11_32.mat
WFG,IVFSPEA2,WFG9,33,M2,D11,0.34070585827277844,IVFSPEA2_WFG9_M2_D11_33.mat
WFG,IVFSPEA2,WFG9,34,M2,D11,0.34187065400457817,IVFSPEA2_WFG9_M2_D11_34.mat
WFG,IVFSPEA2,WFG9,35,M2,D11,0.34123902029196557,IVFSPEA2_WFG9_M2_D11_35.mat
WFG,IVFSPEA2,WFG9,36,M2,D11,0.3373047453240066,IVFSPEA2_WFG9_M2_D11_36.mat
WFG,IVFSPEA2,WFG9,37,M2,D11,0.3415132667679108,IVFSPEA2_WFG9_M2_D11_37.mat
WFG,IVFSPEA2,WFG9,38,M2,D11,0.3404400727170853,IVFSPEA2_WFG9_M2_D11_38.mat
WFG,IVFSPEA2,WFG9,39,M2,D11,0.3445114004766804,IVFSPEA2_WFG9_M2_D11_39.mat
WFG,IVFSPEA2,WFG9,40,M2,D11,0.34254924010026533,IVFSPEA2_WFG9_M2_D11_40.mat
WFG,IVFSPEA2,WFG9,41,M2,D11,0.3441840998646081,IVFSPEA2_WFG9_M2_D11_41.mat
WFG,IVFSPEA2,WFG9,42,M2,D11,0.3424312040938039,IVFSPEA2_WFG9_M2_D11_42.mat
WFG,IVFSPEA2,WFG9,43,M2,D11,0.3397530676519344,IVFSPEA2_WFG9_M2_D11_43.mat
WFG,IVFSPEA2,WFG9,44,M2,D11,0.3456515383670018,IVFSPEA2_WFG9_M2_D11_44.mat
WFG,IVFSPEA2,WFG9,45,M2,D11,0.34444716532927333,IVFSPEA2_WFG9_M2_D11_45.mat
WFG,IVFSPEA2,WFG9,46,M2,D11,0.34253792696318736,IVFSPEA2_WFG9_M2_D11_46.mat
WFG,IVFSPEA2,WFG9,47,M2,D11,0.325647475093935,IVFSPEA2_WFG9_M2_D11_47.mat
WFG,IVFSPEA2,WFG9,48,M2,D11,0.3441758254750882,IVFSPEA2_WFG9_M2_D11_48.mat
WFG,IVFSPEA2,WFG9,49,M2,D11,0.34282123383593327,IVFSPEA2_WFG9_M2_D11_49.mat
WFG,IVFSPEA2,WFG9,50,M2,D11,0.32692694670178163,IVFSPEA2_WFG9_M2_D11_50.mat
WFG,IVFSPEA2,WFG9,51,M2,D11,0.3433938077493607,IVFSPEA2_WFG9_M2_D11_51.mat
WFG,IVFSPEA2,WFG9,52,M2,D11,0.34285188939099026,IVFSPEA2_WFG9_M2_D11_52.mat
WFG,IVFSPEA2,WFG9,53,M2,D11,0.3428939514886097,IVFSPEA2_WFG9_M2_D11_53.mat
WFG,IVFSPEA2,WFG9,54,M2,D11,0.34457723499421583,IVFSPEA2_WFG9_M2_D11_54.mat
WFG,IVFSPEA2,WFG9,55,M2,D11,0.2266353316180289,IVFSPEA2_WFG9_M2_D11_55.mat
WFG,IVFSPEA2,WFG9,56,M2,D11,0.3414066307031609,IVFSPEA2_WFG9_M2_D11_56.mat
WFG,IVFSPEA2,WFG9,57,M2,D11,0.3441914887852169,IVFSPEA2_WFG9_M2_D11_57.mat
WFG,IVFSPEA2,WFG9,58,M2,D11,0.32244063929848216,IVFSPEA2_WFG9_M2_D11_58.mat
WFG,IVFSPEA2,WFG9,59,M2,D11,0.3428802561199011,IVFSPEA2_WFG9_M2_D11_59.mat
WFG,IVFSPEA2,WFG9,60,M2,D11,0.3424026930380156,IVFSPEA2_WFG9_M2_D11_60.mat
WFG,MOEAD,WFG1,1,M2,D11,0.6808712009188125,MOEAD_WFG1_M2_D11_1.mat
WFG,MOEAD,WFG1,2,M2,D11,0.6823070961085878,MOEAD_WFG1_M2_D11_2.mat
WFG,MOEAD,WFG1,3,M2,D11,0.6792843390631503,MOEAD_WFG1_M2_D11_3.mat
WFG,MOEAD,WFG1,4,M2,D11,0.6805594320711221,MOEAD_WFG1_M2_D11_4.mat
WFG,MOEAD,WFG1,5,M2,D11,0.6821015623122972,MOEAD_WFG1_M2_D11_5.mat
WFG,MOEAD,WFG1,6,M2,D11,0.6785959401267264,MOEAD_WFG1_M2_D11_6.mat
WFG,MOEAD,WFG1,7,M2,D11,0.6634526139415214,MOEAD_WFG1_M2_D11_7.mat
WFG,MOEAD,WFG1,8,M2,D11,0.6845159675905311,MOEAD_WFG1_M2_D11_8.mat
WFG,MOEAD,WFG1,9,M2,D11,0.6741007800913723,MOEAD_WFG1_M2_D11_9.mat
WFG,MOEAD,WFG1,10,M2,D11,0.6793392154361636,MOEAD_WFG1_M2_D11_10.mat
WFG,MOEAD,WFG1,11,M2,D11,0.6680080022750168,MOEAD_WFG1_M2_D11_11.mat
WFG,MOEAD,WFG1,12,M2,D11,0.6824031622741642,MOEAD_WFG1_M2_D11_12.mat
WFG,MOEAD,WFG1,13,M2,D11,0.6820350976814594,MOEAD_WFG1_M2_D11_13.mat
WFG,MOEAD,WFG1,14,M2,D11,0.6810709905650113,MOEAD_WFG1_M2_D11_14.mat
WFG,MOEAD,WFG1,15,M2,D11,0.6824915592633195,MOEAD_WFG1_M2_D11_15.mat
WFG,MOEAD,WFG1,16,M2,D11,0.6650608820737041,MOEAD_WFG1_M2_D11_16.mat
WFG,MOEAD,WFG1,17,M2,D11,0.6816171560285439,MOEAD_WFG1_M2_D11_17.mat
WFG,MOEAD,WFG1,18,M2,D11,0.6794964231174757,MOEAD_WFG1_M2_D11_18.mat
WFG,MOEAD,WFG1,19,M2,D11,0.6770452340768518,MOEAD_WFG1_M2_D11_19.mat
WFG,MOEAD,WFG1,20,M2,D11,0.6782062336820041,MOEAD_WFG1_M2_D11_20.mat
WFG,MOEAD,WFG1,21,M2,D11,0.6810384758595491,MOEAD_WFG1_M2_D11_21.mat
WFG,MOEAD,WFG1,22,M2,D11,0.6793537966346969,MOEAD_WFG1_M2_D11_22.mat
WFG,MOEAD,WFG1,23,M2,D11,0.6775539793061399,MOEAD_WFG1_M2_D11_23.mat
WFG,MOEAD,WFG1,24,M2,D11,0.6743210072523411,MOEAD_WFG1_M2_D11_24.mat
WFG,MOEAD,WFG1,25,M2,D11,0.6827585634196202,MOEAD_WFG1_M2_D11_25.mat
WFG,MOEAD,WFG1,26,M2,D11,0.6790515323220714,MOEAD_WFG1_M2_D11_26.mat
WFG,MOEAD,WFG1,27,M2,D11,0.6624881193632596,MOEAD_WFG1_M2_D11_27.mat
WFG,MOEAD,WFG1,28,M2,D11,0.6570355074715744,MOEAD_WFG1_M2_D11_28.mat
WFG,MOEAD,WFG1,29,M2,D11,0.6788987792373179,MOEAD_WFG1_M2_D11_29.mat
WFG,MOEAD,WFG1,30,M2,D11,0.6861619233947863,MOEAD_WFG1_M2_D11_30.mat
WFG,MOEAD,WFG1,31,M2,D11,0.6807356804657544,MOEAD_WFG1_M2_D11_31.mat
WFG,MOEAD,WFG1,32,M2,D11,0.6783861829048958,MOEAD_WFG1_M2_D11_32.mat
WFG,MOEAD,WFG1,33,M2,D11,0.6797927336002322,MOEAD_WFG1_M2_D11_33.mat
WFG,MOEAD,WFG1,34,M2,D11,0.6765811675173471,MOEAD_WFG1_M2_D11_34.mat
WFG,MOEAD,WFG1,35,M2,D11,0.6796568746907353,MOEAD_WFG1_M2_D11_35.mat
WFG,MOEAD,WFG1,36,M2,D11,0.6763193562110228,MOEAD_WFG1_M2_D11_36.mat
WFG,MOEAD,WFG1,37,M2,D11,0.6580873660890334,MOEAD_WFG1_M2_D11_37.mat
WFG,MOEAD,WFG1,38,M2,D11,0.6805636359499575,MOEAD_WFG1_M2_D11_38.mat
WFG,MOEAD,WFG1,39,M2,D11,0.6820429899700157,MOEAD_WFG1_M2_D11_39.mat
WFG,MOEAD,WFG1,40,M2,D11,0.6855157673268203,MOEAD_WFG1_M2_D11_40.mat
WFG,MOEAD,WFG1,41,M2,D11,0.6772698518934002,MOEAD_WFG1_M2_D11_41.mat
WFG,MOEAD,WFG1,42,M2,D11,0.6655173010758173,MOEAD_WFG1_M2_D11_42.mat
WFG,MOEAD,WFG1,43,M2,D11,0.6780706162896278,MOEAD_WFG1_M2_D11_43.mat
WFG,MOEAD,WFG1,44,M2,D11,0.6829283516650022,MOEAD_WFG1_M2_D11_44.mat
WFG,MOEAD,WFG1,45,M2,D11,0.6802333248846582,MOEAD_WFG1_M2_D11_45.mat
WFG,MOEAD,WFG1,46,M2,D11,0.6806344432655054,MOEAD_WFG1_M2_D11_46.mat
WFG,MOEAD,WFG1,47,M2,D11,0.6685428779823075,MOEAD_WFG1_M2_D11_47.mat
WFG,MOEAD,WFG1,48,M2,D11,0.6771069166462373,MOEAD_WFG1_M2_D11_48.mat
WFG,MOEAD,WFG1,49,M2,D11,0.6767801547918112,MOEAD_WFG1_M2_D11_49.mat
WFG,MOEAD,WFG1,50,M2,D11,0.679854450569031,MOEAD_WFG1_M2_D11_50.mat
WFG,MOEAD,WFG1,51,M2,D11,0.6661654366415494,MOEAD_WFG1_M2_D11_51.mat
WFG,MOEAD,WFG1,52,M2,D11,0.6834032124064483,MOEAD_WFG1_M2_D11_52.mat
WFG,MOEAD,WFG1,53,M2,D11,0.6791475880201617,MOEAD_WFG1_M2_D11_53.mat
WFG,MOEAD,WFG1,54,M2,D11,0.6781180047592694,MOEAD_WFG1_M2_D11_54.mat
WFG,MOEAD,WFG1,55,M2,D11,0.6796415646461121,MOEAD_WFG1_M2_D11_55.mat
WFG,MOEAD,WFG1,56,M2,D11,0.6836316622600843,MOEAD_WFG1_M2_D11_56.mat
WFG,MOEAD,WFG1,57,M2,D11,0.6709347606930098,MOEAD_WFG1_M2_D11_57.mat
WFG,MOEAD,WFG1,58,M2,D11,0.6825687792491126,MOEAD_WFG1_M2_D11_58.mat
WFG,MOEAD,WFG1,59,M2,D11,0.6727035392125738,MOEAD_WFG1_M2_D11_59.mat
WFG,MOEAD,WFG1,60,M2,D11,0.6761499035417703,MOEAD_WFG1_M2_D11_60.mat
WFG,MOEAD,WFG2,1,M2,D11,0.6230242997144515,MOEAD_WFG2_M2_D11_1.mat
WFG,MOEAD,WFG2,2,M2,D11,0.6229284048395218,MOEAD_WFG2_M2_D11_2.mat
WFG,MOEAD,WFG2,3,M2,D11,0.6216174583284648,MOEAD_WFG2_M2_D11_3.mat
WFG,MOEAD,WFG2,4,M2,D11,0.6210296927719524,MOEAD_WFG2_M2_D11_4.mat
WFG,MOEAD,WFG2,5,M2,D11,0.6229189112083264,MOEAD_WFG2_M2_D11_5.mat
WFG,MOEAD,WFG2,6,M2,D11,0.6230390581923928,MOEAD_WFG2_M2_D11_6.mat
WFG,MOEAD,WFG2,7,M2,D11,0.6237400109424726,MOEAD_WFG2_M2_D11_7.mat
WFG,MOEAD,WFG2,8,M2,D11,0.6237725747152407,MOEAD_WFG2_M2_D11_8.mat
WFG,MOEAD,WFG2,9,M2,D11,0.621968955120717,MOEAD_WFG2_M2_D11_9.mat
WFG,MOEAD,WFG2,10,M2,D11,0.6242149221558433,MOEAD_WFG2_M2_D11_10.mat
WFG,MOEAD,WFG2,11,M2,D11,0.6242093733620891,MOEAD_WFG2_M2_D11_11.mat
WFG,MOEAD,WFG2,12,M2,D11,0.6230773559659363,MOEAD_WFG2_M2_D11_12.mat
WFG,MOEAD,WFG2,13,M2,D11,0.623939593009001,MOEAD_WFG2_M2_D11_13.mat
WFG,MOEAD,WFG2,14,M2,D11,0.6223453174393038,MOEAD_WFG2_M2_D11_14.mat
WFG,MOEAD,WFG2,15,M2,D11,0.6230161531082827,MOEAD_WFG2_M2_D11_15.mat
WFG,MOEAD,WFG2,16,M2,D11,0.6230026092895175,MOEAD_WFG2_M2_D11_16.mat
WFG,MOEAD,WFG2,17,M2,D11,0.622627338747799,MOEAD_WFG2_M2_D11_17.mat
WFG,MOEAD,WFG2,18,M2,D11,0.6242183897626616,MOEAD_WFG2_M2_D11_18.mat
WFG,MOEAD,WFG2,19,M2,D11,0.6214520611060133,MOEAD_WFG2_M2_D11_19.mat
WFG,MOEAD,WFG2,20,M2,D11,0.6220913889298574,MOEAD_WFG2_M2_D11_20.mat
WFG,MOEAD,WFG2,21,M2,D11,0.6237442412876908,MOEAD_WFG2_M2_D11_21.mat
WFG,MOEAD,WFG2,22,M2,D11,0.6219378098654862,MOEAD_WFG2_M2_D11_22.mat
WFG,MOEAD,WFG2,23,M2,D11,0.6233249696737377,MOEAD_WFG2_M2_D11_23.mat
WFG,MOEAD,WFG2,24,M2,D11,0.621697133938724,MOEAD_WFG2_M2_D11_24.mat
WFG,MOEAD,WFG2,25,M2,D11,0.6229733768127761,MOEAD_WFG2_M2_D11_25.mat
WFG,MOEAD,WFG2,26,M2,D11,0.6228217066124855,MOEAD_WFG2_M2_D11_26.mat
WFG,MOEAD,WFG2,27,M2,D11,0.6229946907816276,MOEAD_WFG2_M2_D11_27.mat
WFG,MOEAD,WFG2,28,M2,D11,0.6233641734044808,MOEAD_WFG2_M2_D11_28.mat
WFG,MOEAD,WFG2,29,M2,D11,0.6238453547277913,MOEAD_WFG2_M2_D11_29.mat
WFG,MOEAD,WFG2,30,M2,D11,0.6239231176397201,MOEAD_WFG2_M2_D11_30.mat
WFG,MOEAD,WFG2,31,M2,D11,0.6233436585119967,MOEAD_WFG2_M2_D11_31.mat
WFG,MOEAD,WFG2,32,M2,D11,0.623782961478739,MOEAD_WFG2_M2_D11_32.mat
WFG,MOEAD,WFG2,33,M2,D11,0.6232359248484304,MOEAD_WFG2_M2_D11_33.mat
WFG,MOEAD,WFG2,34,M2,D11,0.6244353722080394,MOEAD_WFG2_M2_D11_34.mat
WFG,MOEAD,WFG2,35,M2,D11,0.6226473864367907,MOEAD_WFG2_M2_D11_35.mat
WFG,MOEAD,WFG2,36,M2,D11,0.6234551140826895,MOEAD_WFG2_M2_D11_36.mat
WFG,MOEAD,WFG2,37,M2,D11,0.6224477169691172,MOEAD_WFG2_M2_D11_37.mat
WFG,MOEAD,WFG2,38,M2,D11,0.622465480897301,MOEAD_WFG2_M2_D11_38.mat
WFG,MOEAD,WFG2,39,M2,D11,0.622809869622512,MOEAD_WFG2_M2_D11_39.mat
WFG,MOEAD,WFG2,40,M2,D11,0.6234783979791122,MOEAD_WFG2_M2_D11_40.mat
WFG,MOEAD,WFG2,41,M2,D11,0.6242450569533031,MOEAD_WFG2_M2_D11_41.mat
WFG,MOEAD,WFG2,42,M2,D11,0.6231906539246349,MOEAD_WFG2_M2_D11_42.mat
WFG,MOEAD,WFG2,43,M2,D11,0.6236728227150825,MOEAD_WFG2_M2_D11_43.mat
WFG,MOEAD,WFG2,44,M2,D11,0.622512785106741,MOEAD_WFG2_M2_D11_44.mat
WFG,MOEAD,WFG2,45,M2,D11,0.6209818886343339,MOEAD_WFG2_M2_D11_45.mat
WFG,MOEAD,WFG2,46,M2,D11,0.6232980370839847,MOEAD_WFG2_M2_D11_46.mat
WFG,MOEAD,WFG2,47,M2,D11,0.6224879939341359,MOEAD_WFG2_M2_D11_47.mat
WFG,MOEAD,WFG2,48,M2,D11,0.6240389249445877,MOEAD_WFG2_M2_D11_48.mat
WFG,MOEAD,WFG2,49,M2,D11,0.6226199121929341,MOEAD_WFG2_M2_D11_49.mat
WFG,MOEAD,WFG2,50,M2,D11,0.6231037552095806,MOEAD_WFG2_M2_D11_50.mat
WFG,MOEAD,WFG2,51,M2,D11,0.6226599860946719,MOEAD_WFG2_M2_D11_51.mat
WFG,MOEAD,WFG2,52,M2,D11,0.6223471126306115,MOEAD_WFG2_M2_D11_52.mat
WFG,MOEAD,WFG2,53,M2,D11,0.6231360427659149,MOEAD_WFG2_M2_D11_53.mat
WFG,MOEAD,WFG2,54,M2,D11,0.6224754822317228,MOEAD_WFG2_M2_D11_54.mat
WFG,MOEAD,WFG2,55,M2,D11,0.6219906202973974,MOEAD_WFG2_M2_D11_55.mat
WFG,MOEAD,WFG2,56,M2,D11,0.6228675170179734,MOEAD_WFG2_M2_D11_56.mat
WFG,MOEAD,WFG2,57,M2,D11,0.6233658261405278,MOEAD_WFG2_M2_D11_57.mat
WFG,MOEAD,WFG2,58,M2,D11,0.6230136363969419,MOEAD_WFG2_M2_D11_58.mat
WFG,MOEAD,WFG2,59,M2,D11,0.624068432949881,MOEAD_WFG2_M2_D11_59.mat
WFG,MOEAD,WFG2,60,M2,D11,0.6226815535257488,MOEAD_WFG2_M2_D11_60.mat
WFG,MOEAD,WFG3,1,M2,D11,0.5808724854123823,MOEAD_WFG3_M2_D11_1.mat
WFG,MOEAD,WFG3,2,M2,D11,0.5802848055430819,MOEAD_WFG3_M2_D11_2.mat
WFG,MOEAD,WFG3,3,M2,D11,0.5804793626745646,MOEAD_WFG3_M2_D11_3.mat
WFG,MOEAD,WFG3,4,M2,D11,0.5803010973749863,MOEAD_WFG3_M2_D11_4.mat
WFG,MOEAD,WFG3,5,M2,D11,0.5798550474839141,MOEAD_WFG3_M2_D11_5.mat
WFG,MOEAD,WFG3,6,M2,D11,0.580905173732619,MOEAD_WFG3_M2_D11_6.mat
WFG,MOEAD,WFG3,7,M2,D11,0.5802120867609697,MOEAD_WFG3_M2_D11_7.mat
WFG,MOEAD,WFG3,8,M2,D11,0.5809811318975286,MOEAD_WFG3_M2_D11_8.mat
WFG,MOEAD,WFG3,9,M2,D11,0.5806359902081492,MOEAD_WFG3_M2_D11_9.mat
WFG,MOEAD,WFG3,10,M2,D11,0.5800987314232825,MOEAD_WFG3_M2_D11_10.mat
WFG,MOEAD,WFG3,11,M2,D11,0.5804948127759031,MOEAD_WFG3_M2_D11_11.mat
WFG,MOEAD,WFG3,12,M2,D11,0.5800836439687792,MOEAD_WFG3_M2_D11_12.mat
WFG,MOEAD,WFG3,13,M2,D11,0.580574943076297,MOEAD_WFG3_M2_D11_13.mat
WFG,MOEAD,WFG3,14,M2,D11,0.5802670377949022,MOEAD_WFG3_M2_D11_14.mat
WFG,MOEAD,WFG3,15,M2,D11,0.5802518531511008,MOEAD_WFG3_M2_D11_15.mat
WFG,MOEAD,WFG3,16,M2,D11,0.5807028682585285,MOEAD_WFG3_M2_D11_16.mat
WFG,MOEAD,WFG3,17,M2,D11,0.5799245397168498,MOEAD_WFG3_M2_D11_17.mat
WFG,MOEAD,WFG3,18,M2,D11,0.5809274629138714,MOEAD_WFG3_M2_D11_18.mat
WFG,MOEAD,WFG3,19,M2,D11,0.5802576926400469,MOEAD_WFG3_M2_D11_19.mat
WFG,MOEAD,WFG3,20,M2,D11,0.5802146141692514,MOEAD_WFG3_M2_D11_20.mat
WFG,MOEAD,WFG3,21,M2,D11,0.5806340057015649,MOEAD_WFG3_M2_D11_21.mat
WFG,MOEAD,WFG3,22,M2,D11,0.5807391785606778,MOEAD_WFG3_M2_D11_22.mat
WFG,MOEAD,WFG3,23,M2,D11,0.5803806244296068,MOEAD_WFG3_M2_D11_23.mat
WFG,MOEAD,WFG3,24,M2,D11,0.5799428953427208,MOEAD_WFG3_M2_D11_24.mat
WFG,MOEAD,WFG3,25,M2,D11,0.5809949580925218,MOEAD_WFG3_M2_D11_25.mat
WFG,MOEAD,WFG3,26,M2,D11,0.5809805295923637,MOEAD_WFG3_M2_D11_26.mat
WFG,MOEAD,WFG3,27,M2,D11,0.5803432137678248,MOEAD_WFG3_M2_D11_27.mat
WFG,MOEAD,WFG3,28,M2,D11,0.5799436411562119,MOEAD_WFG3_M2_D11_28.mat
WFG,MOEAD,WFG3,29,M2,D11,0.5803350654769457,MOEAD_WFG3_M2_D11_29.mat
WFG,MOEAD,WFG3,30,M2,D11,0.5802326347004182,MOEAD_WFG3_M2_D11_30.mat
WFG,MOEAD,WFG3,31,M2,D11,0.5798703598197805,MOEAD_WFG3_M2_D11_31.mat
WFG,MOEAD,WFG3,32,M2,D11,0.5796046533583924,MOEAD_WFG3_M2_D11_32.mat
WFG,MOEAD,WFG3,33,M2,D11,0.5801092908678673,MOEAD_WFG3_M2_D11_33.mat
WFG,MOEAD,WFG3,34,M2,D11,0.5808374254186379,MOEAD_WFG3_M2_D11_34.mat
WFG,MOEAD,WFG3,35,M2,D11,0.580405158661195,MOEAD_WFG3_M2_D11_35.mat
WFG,MOEAD,WFG3,36,M2,D11,0.5799167630071614,MOEAD_WFG3_M2_D11_36.mat
WFG,MOEAD,WFG3,37,M2,D11,0.5799763508920796,MOEAD_WFG3_M2_D11_37.mat
WFG,MOEAD,WFG3,38,M2,D11,0.5803775118928823,MOEAD_WFG3_M2_D11_38.mat
WFG,MOEAD,WFG3,39,M2,D11,0.5810455396696439,MOEAD_WFG3_M2_D11_39.mat
WFG,MOEAD,WFG3,40,M2,D11,0.5803765781887447,MOEAD_WFG3_M2_D11_40.mat
WFG,MOEAD,WFG3,41,M2,D11,0.5810047741630505,MOEAD_WFG3_M2_D11_41.mat
WFG,MOEAD,WFG3,42,M2,D11,0.580088022659004,MOEAD_WFG3_M2_D11_42.mat
WFG,MOEAD,WFG3,43,M2,D11,0.5806223563504784,MOEAD_WFG3_M2_D11_43.mat
WFG,MOEAD,WFG3,44,M2,D11,0.5799804371470625,MOEAD_WFG3_M2_D11_44.mat
WFG,MOEAD,WFG3,45,M2,D11,0.5807566156434518,MOEAD_WFG3_M2_D11_45.mat
WFG,MOEAD,WFG3,46,M2,D11,0.5805701272072397,MOEAD_WFG3_M2_D11_46.mat
WFG,MOEAD,WFG3,47,M2,D11,0.5807856109826446,MOEAD_WFG3_M2_D11_47.mat
WFG,MOEAD,WFG3,48,M2,D11,0.5808922264574419,MOEAD_WFG3_M2_D11_48.mat
WFG,MOEAD,WFG3,49,M2,D11,0.5805406772420121,MOEAD_WFG3_M2_D11_49.mat
WFG,MOEAD,WFG3,50,M2,D11,0.580414059973252,MOEAD_WFG3_M2_D11_50.mat
WFG,MOEAD,WFG3,51,M2,D11,0.5803809824303352,MOEAD_WFG3_M2_D11_51.mat
WFG,MOEAD,WFG3,52,M2,D11,0.5806893083841946,MOEAD_WFG3_M2_D11_52.mat
WFG,MOEAD,WFG3,53,M2,D11,0.580417006677014,MOEAD_WFG3_M2_D11_53.mat
WFG,MOEAD,WFG3,54,M2,D11,0.5797059328688943,MOEAD_WFG3_M2_D11_54.mat
WFG,MOEAD,WFG3,55,M2,D11,0.5804331097849476,MOEAD_WFG3_M2_D11_55.mat
WFG,MOEAD,WFG3,56,M2,D11,0.5806052339252339,MOEAD_WFG3_M2_D11_56.mat
WFG,MOEAD,WFG3,57,M2,D11,0.5802669103145022,MOEAD_WFG3_M2_D11_57.mat
WFG,MOEAD,WFG3,58,M2,D11,0.5803789571216421,MOEAD_WFG3_M2_D11_58.mat
WFG,MOEAD,WFG3,59,M2,D11,0.5803072398251963,MOEAD_WFG3_M2_D11_59.mat
