Grupo,Algoritmo,Problema,Run,M,D,Spread,arquivo_original
ZDT,IVFSPEA2,ZDT1,49,M2,D30,0.1152139502137115,IVFSPEA2_ZDT1_M2_D30_49.mat
ZDT,IVFSPEA2,ZDT1,50,M2,D30,0.11348564171688454,IVFSPEA2_ZDT1_M2_D30_50.mat
ZDT,IVFSPEA2,ZDT1,51,M2,D30,0.13079756847677007,IVFSPEA2_ZDT1_M2_D30_51.mat
ZDT,IVFSPEA2,ZDT1,52,M2,D30,0.12792968634609003,IVFSPEA2_ZDT1_M2_D30_52.mat
ZDT,IVFSPEA2,ZDT1,53,M2,D30,0.13848520427507402,IVFSPEA2_ZDT1_M2_D30_53.mat
ZDT,IVFSPEA2,ZDT1,54,M2,D30,0.12023556903460052,IVFSPEA2_ZDT1_M2_D30_54.mat
ZDT,IVFSPEA2,ZDT1,55,M2,D30,0.1459210534389514,IVFSPEA2_ZDT1_M2_D30_55.mat
ZDT,IVFSPEA2,ZDT1,56,M2,D30,0.12081886380335462,IVFSPEA2_ZDT1_M2_D30_56.mat
ZDT,IVFSPEA2,ZDT1,57,M2,D30,0.10045365443397833,IVFSPEA2_ZDT1_M2_D30_57.mat
ZDT,IVFSPEA2,ZDT1,58,M2,D30,0.11068043948802948,IVFSPEA2_ZDT1_M2_D30_58.mat
ZDT,IVFSPEA2,ZDT1,59,M2,D30,0.10587420868134421,IVFSPEA2_ZDT1_M2_D30_59.mat
ZDT,IVFSPEA2,ZDT1,60,M2,D30,0.1347569968140744,IVFSPEA2_ZDT1_M2_D30_60.mat
ZDT,IVFSPEA2,ZDT2,1,M2,D30,0.11683193533764183,IVFSPEA2_ZDT2_M2_D30_1.mat
ZDT,IVFSPEA2,ZDT2,2,M2,D30,0.13236255334727456,IVFSPEA2_ZDT2_M2_D30_2.mat
ZDT,IVFSPEA2,ZDT2,3,M2,D30,0.11411676736644374,IVFSPEA2_ZDT2_M2_D30_3.mat
ZDT,IVFSPEA2,ZDT2,4,M2,D30,0.12245504020793593,IVFSPEA2_ZDT2_M2_D30_4.mat
ZDT,IVFSPEA2,ZDT2,5,M2,D30,0.1616772367749317,IVFSPEA2_ZDT2_M2_D30_5.mat
ZDT,IVFSPEA2,ZDT2,6,M2,D30,0.10037999787032921,IVFSPEA2_ZDT2_M2_D30_6.mat
ZDT,IVFSPEA2,ZDT2,7,M2,D30,0.09594572967643594,IVFSPEA2_ZDT2_M2_D30_7.mat
ZDT,IVFSPEA2,ZDT2,8,M2,D30,0.08363936107272855,IVFSPEA2_ZDT2_M2_D30_8.mat
ZDT,IVFSPEA2,ZDT2,9,M2,D30,0.1197283337705633,IVFSPEA2_ZDT2_M2_D30_9.mat
ZDT,IVFSPEA2,ZDT2,10,M2,D30,0.14213894947607328,IVFSPEA2_ZDT2_M2_D30_10.mat
ZDT,IVFSPEA2,ZDT2,11,M2,D30,0.13315726932264285,IVFSPEA2_ZDT2_M2_D30_11.mat
ZDT,IVFSPEA2,ZDT2,12,M2,D30,0.10144250943273748,IVFSPEA2_ZDT2_M2_D30_12.mat
ZDT,IVFSPEA2,ZDT2,13,M2,D30,0.11975528992064102,IVFSPEA2_ZDT2_M2_D30_13.mat
ZDT,IVFSPEA2,ZDT2,14,M2,D30,0.1142371350031397,IVFSPEA2_ZDT2_M2_D30_14.mat
ZDT,IVFSPEA2,ZDT2,15,M2,D30,0.08793781083968995,IVFSPEA2_ZDT2_M2_D30_15.mat
ZDT,IVFSPEA2,ZDT2,16,M2,D30,0.10291624991971952,IVFSPEA2_ZDT2_M2_D30_16.mat
ZDT,IVFSPEA2,ZDT2,17,M2,D30,0.13303715410850028,IVFSPEA2_ZDT2_M2_D30_17.mat
ZDT,IVFSPEA2,ZDT2,18,M2,D30,0.10692686861668009,IVFSPEA2_ZDT2_M2_D30_18.mat
ZDT,IVFSPEA2,ZDT2,19,M2,D30,0.161886408197872,IVFSPEA2_ZDT2_M2_D30_19.mat
ZDT,IVFSPEA2,ZDT2,20,M2,D30,0.12586339552322845,IVFSPEA2_ZDT2_M2_D30_20.mat
ZDT,IVFSPEA2,ZDT2,21,M2,D30,0.10286104166195013,IVFSPEA2_ZDT2_M2_D30_21.mat
ZDT,IVFSPEA2,ZDT2,22,M2,D30,0.12747159867025792,IVFSPEA2_ZDT2_M2_D30_22.mat
ZDT,IVFSPEA2,ZDT2,23,M2,D30,0.11681815397619795,IVFSPEA2_ZDT2_M2_D30_23.mat
ZDT,IVFSPEA2,ZDT2,24,M2,D30,0.17555859498970192,IVFSPEA2_ZDT2_M2_D30_24.mat
ZDT,IVFSPEA2,ZDT2,25,M2,D30,0.06981654528137586,IVFSPEA2_ZDT2_M2_D30_25.mat
ZDT,IVFSPEA2,ZDT2,26,M2,D30,0.16901346960653502,IVFSPEA2_ZDT2_M2_D30_26.mat
ZDT,IVFSPEA2,ZDT2,27,M2,D30,0.1216796409117529,IVFSPEA2_ZDT2_M2_D30_27.mat
ZDT,IVFSPEA2,ZDT2,28,M2,D30,0.09643420768814102,IVFSPEA2_ZDT2_M2_D30_28.mat
ZDT,IVFSPEA2,ZDT2,29,M2,D30,0.1537855438129021,IVFSPEA2_ZDT2_M2_D30_29.mat
ZDT,IVFSPEA2,ZDT2,30,M2,D30,0.1272788364561444,IVFSPEA2_ZDT2_M2_D30_30.mat
ZDT,IVFSPEA2,ZDT2,31,M2,D30,0.1482785912169617,IVFSPEA2_ZDT2_M2_D30_31.mat
ZDT,IVFSPEA2,ZDT2,32,M2,D30,0.11835124313908865,IVFSPEA2_ZDT2_M2_D30_32.mat
ZDT,IVFSPEA2,ZDT2,33,M2,D30,0.09943108855856436,IVFSPEA2_ZDT2_M2_D30_33.mat
ZDT,IVFSPEA2,ZDT2,34,M2,D30,0.12020350834653484,IVFSPEA2_ZDT2_M2_D30_34.mat
ZDT,IVFSPEA2,ZDT2,35,M2,D30,0.11932510629492311,IVFSPEA2_ZDT2_M2_D30_35.mat
ZDT,IVFSPEA2,ZDT2,36,M2,D30,0.12678171380584383,IVFSPEA2_ZDT2_M2_D30_36.mat
ZDT,IVFSPEA2,ZDT2,37,M2,D30,0.12744313282072556,IVFSPEA2_ZDT2_M2_D30_37.mat
ZDT,IVFSPEA2,ZDT2,38,M2,D30,0.1062851115510364,IVFSPEA2_ZDT2_M2_D30_38.mat
ZDT,IVFSPEA2,ZDT2,39,M2,D30,0.11149025698788834,IVFSPEA2_ZDT2_M2_D30_39.mat
ZDT,IVFSPEA2,ZDT2,40,M2,D30,0.11684346196067912,IVFSPEA2_ZDT2_M2_D30_40.mat
ZDT,IVFSPEA2,ZDT2,41,M2,D30,0.11198116172357116,IVFSPEA2_ZDT2_M2_D30_41.mat
ZDT,IVFSPEA2,ZDT2,42,M2,D30,0.0997874790838981,IVFSPEA2_ZDT2_M2_D30_42.mat
ZDT,IVFSPEA2,ZDT2,43,M2,D30,0.10256191589710019,IVFSPEA2_ZDT2_M2_D30_43.mat
ZDT,IVFSPEA2,ZDT2,44,M2,D30,0.09777910855516089,IVFSPEA2_ZDT2_M2_D30_44.mat
ZDT,IVFSPEA2,ZDT2,45,M2,D30,0.12635847823504068,IVFSPEA2_ZDT2_M2_D30_45.mat
ZDT,IVFSPEA2,ZDT2,46,M2,D30,0.0964654770163763,IVFSPEA2_ZDT2_M2_D30_46.mat
ZDT,IVFSPEA2,ZDT2,47,M2,D30,0.08928326654607006,IVFSPEA2_ZDT2_M2_D30_47.mat
ZDT,IVFSPEA2,ZDT2,48,M2,D30,0.11029651394919507,IVFSPEA2_ZDT2_M2_D30_48.mat
ZDT,IVFSPEA2,ZDT2,49,M2,D30,0.13533977507192424,IVFSPEA2_ZDT2_M2_D30_49.mat
ZDT,IVFSPEA2,ZDT2,50,M2,D30,0.13207833734550206,IVFSPEA2_ZDT2_M2_D30_50.mat
ZDT,IVFSPEA2,ZDT2,51,M2,D30,0.12719104149814955,IVFSPEA2_ZDT2_M2_D30_51.mat
ZDT,IVFSPEA2,ZDT2,52,M2,D30,0.13265467216839094,IVFSPEA2_ZDT2_M2_D30_52.mat
ZDT,IVFSPEA2,ZDT2,53,M2,D30,0.10989892414167303,IVFSPEA2_ZDT2_M2_D30_53.mat
ZDT,IVFSPEA2,ZDT2,54,M2,D30,0.12144559943049588,IVFSPEA2_ZDT2_M2_D30_54.mat
ZDT,IVFSPEA2,ZDT2,55,M2,D30,0.12918962418297375,IVFSPEA2_ZDT2_M2_D30_55.mat
ZDT,IVFSPEA2,ZDT2,56,M2,D30,0.11715135043823276,IVFSPEA2_ZDT2_M2_D30_56.mat
ZDT,IVFSPEA2,ZDT2,57,M2,D30,0.12266307627224474,IVFSPEA2_ZDT2_M2_D30_57.mat
ZDT,IVFSPEA2,ZDT2,58,M2,D30,0.09796844216252155,IVFSPEA2_ZDT2_M2_D30_58.mat
ZDT,IVFSPEA2,ZDT2,59,M2,D30,0.10807888162952059,IVFSPEA2_ZDT2_M2_D30_59.mat
ZDT,IVFSPEA2,ZDT2,60,M2,D30,0.1101866596154134,IVFSPEA2_ZDT2_M2_D30_60.mat
ZDT,IVFSPEA2,ZDT3,1,M2,D30,0.1262598140613067,IVFSPEA2_ZDT3_M2_D30_1.mat
ZDT,IVFSPEA2,ZDT3,2,M2,D30,0.15277095882327388,IVFSPEA2_ZDT3_M2_D30_2.mat
ZDT,IVFSPEA2,ZDT3,3,M2,D30,0.12737053366136647,IVFSPEA2_ZDT3_M2_D30_3.mat
ZDT,IVFSPEA2,ZDT3,4,M2,D30,0.12983645395882054,IVFSPEA2_ZDT3_M2_D30_4.mat
ZDT,IVFSPEA2,ZDT3,5,M2,D30,0.13668184812583076,IVFSPEA2_ZDT3_M2_D30_5.mat
ZDT,IVFSPEA2,ZDT3,6,M2,D30,0.1617094570245299,IVFSPEA2_ZDT3_M2_D30_6.mat
ZDT,IVFSPEA2,ZDT3,7,M2,D30,0.13570308407017864,IVFSPEA2_ZDT3_M2_D30_7.mat
ZDT,IVFSPEA2,ZDT3,8,M2,D30,0.14310120663102774,IVFSPEA2_ZDT3_M2_D30_8.mat
ZDT,IVFSPEA2,ZDT3,9,M2,D30,0.12561822506693102,IVFSPEA2_ZDT3_M2_D30_9.mat
ZDT,IVFSPEA2,ZDT3,10,M2,D30,0.13455787664946017,IVFSPEA2_ZDT3_M2_D30_10.mat
ZDT,IVFSPEA2,ZDT3,11,M2,D30,0.12952130191056074,IVFSPEA2_ZDT3_M2_D30_11.mat
ZDT,IVFSPEA2,ZDT3,12,M2,D30,0.11695434192383207,IVFSPEA2_ZDT3_M2_D30_12.mat
ZDT,IVFSPEA2,ZDT3,13,M2,D30,0.16309715815419748,IVFSPEA2_ZDT3_M2_D30_13.mat
ZDT,IVFSPEA2,ZDT3,14,M2,D30,0.1483574744034486,IVFSPEA2_ZDT3_M2_D30_14.mat
ZDT,IVFSPEA2,ZDT3,15,M2,D30,0.1480108210224405,IVFSPEA2_ZDT3_M2_D30_15.mat
ZDT,IVFSPEA2,ZDT3,16,M2,D30,0.14394160536952344,IVFSPEA2_ZDT3_M2_D30_16.mat
ZDT,IVFSPEA2,ZDT3,17,M2,D30,0.12357952816426648,IVFSPEA2_ZDT3_M2_D30_17.mat
ZDT,IVFSPEA2,ZDT3,18,M2,D30,0.15224382941794234,IVFSPEA2_ZDT3_M2_D30_18.mat
ZDT,IVFSPEA2,ZDT3,19,M2,D30,0.12461742004977616,IVFSPEA2_ZDT3_M2_D30_19.mat
ZDT,IVFSPEA2,ZDT3,20,M2,D30,0.13799755808214953,IVFSPEA2_ZDT3_M2_D30_20.mat
ZDT,IVFSPEA2,ZDT3,21,M2,D30,0.10645181052643074,IVFSPEA2_ZDT3_M2_D30_21.mat
ZDT,IVFSPEA2,ZDT3,22,M2,D30,0.1561374664119977,IVFSPEA2_ZDT3_M2_D30_22.mat
ZDT,IVFSPEA2,ZDT3,23,M2,D30,0.12560021505542984,IVFSPEA2_ZDT3_M2_D30_23.mat
ZDT,IVFSPEA2,ZDT3,24,M2,D30,0.1009835081004387,IVFSPEA2_ZDT3_M2_D30_24.mat
ZDT,IVFSPEA2,ZDT3,25,M2,D30,0.11596922292070137,IVFSPEA2_ZDT3_M2_D30_25.mat
ZDT,IVFSPEA2,ZDT3,26,M2,D30,0.176464686596194,IVFSPEA2_ZDT3_M2_D30_26.mat
ZDT,IVFSPEA2,ZDT3,27,M2,D30,0.13618501492974025,IVFSPEA2_ZDT3_M2_D30_27.mat
ZDT,IVFSPEA2,ZDT3,28,M2,D30,0.13812463477038353,IVFSPEA2_ZDT3_M2_D30_28.mat
ZDT,IVFSPEA2,ZDT3,29,M2,D30,0.10952141997379873,IVFSPEA2_ZDT3_M2_D30_29.mat
ZDT,IVFSPEA2,ZDT3,30,M2,D30,0.12925968101453283,IVFSPEA2_ZDT3_M2_D30_30.mat
ZDT,IVFSPEA2,ZDT3,31,M2,D30,0.14713065428889796,IVFSPEA2_ZDT3_M2_D30_31.mat
ZDT,IVFSPEA2,ZDT3,32,M2,D30,0.1365660776887137,IVFSPEA2_ZDT3_M2_D30_32.mat
ZDT,IVFSPEA2,ZDT3,33,M2,D30,0.12533524640085483,IVFSPEA2_ZDT3_M2_D30_33.mat
ZDT,IVFSPEA2,ZDT3,34,M2,D30,0.130284959646147,IVFSPEA2_ZDT3_M2_D30_34.mat
ZDT,IVFSPEA2,ZDT3,35,M2,D30,0.11663097767438432,IVFSPEA2_ZDT3_M2_D30_35.mat
ZDT,IVFSPEA2,ZDT3,36,M2,D30,0.12427662012607327,IVFSPEA2_ZDT3_M2_D30_36.mat
ZDT,IVFSPEA2,ZDT3,37,M2,D30,0.1465808529705034,IVFSPEA2_ZDT3_M2_D30_37.mat
ZDT,IVFSPEA2,ZDT3,38,M2,D30,0.15806551338334834,IVFSPEA2_ZDT3_M2_D30_38.mat
ZDT,IVFSPEA2,ZDT3,39,M2,D30,0.11691394701670639,IVFSPEA2_ZDT3_M2_D30_39.mat
ZDT,IVFSPEA2,ZDT3,40,M2,D30,0.13474283279722413,IVFSPEA2_ZDT3_M2_D30_40.mat
ZDT,IVFSPEA2,ZDT3,41,M2,D30,0.16135494491509098,IVFSPEA2_ZDT3_M2_D30_41.mat
ZDT,IVFSPEA2,ZDT3,42,M2,D30,0.13295083370215977,IVFSPEA2_ZDT3_M2_D30_42.mat
ZDT,IVFSPEA2,ZDT3,43,M2,D30,0.16522109225732326,IVFSPEA2_ZDT3_M2_D30_43.mat
ZDT,IVFSPEA2,ZDT3,44,M2,D30,0.12220928340722734,IVFSPEA2_ZDT3_M2_D30_44.mat
ZDT,IVFSPEA2,ZDT3,45,M2,D30,0.14101243933571045,IVFSPEA2_ZDT3_M2_D30_45.mat
ZDT,IVFSPEA2,ZDT3,46,M2,D30,0.1260099974462625,IVFSPEA2_ZDT3_M2_D30_46.mat
ZDT,IVFSPEA2,ZDT3,47,M2,D30,0.17742084471870564,IVFSPEA2_ZDT3_M2_D30_47.mat
ZDT,IVFSPEA2,ZDT3,48,M2,D30,0.14777122747372307,IVFSPEA2_ZDT3_M2_D30_48.mat
ZDT,IVFSPEA2,ZDT3,49,M2,D30,0.16281869257293866,IVFSPEA2_ZDT3_M2_D30_49.mat
ZDT,IVFSPEA2,ZDT3,50,M2,D30,0.1177694967134193,IVFSPEA2_ZDT3_M2_D30_50.mat
ZDT,IVFSPEA2,ZDT3,51,M2,D30,0.14261903916645163,IVFSPEA2_ZDT3_M2_D30_51.mat
ZDT,IVFSPEA2,ZDT3,52,M2,D30,0.13936110998702997,IVFSPEA2_ZDT3_M2_D30_52.mat
ZDT,IVFSPEA2,ZDT3,53,M2,D30,0.15051642330706438,IVFSPEA2_ZDT3_M2_D30_53.mat
ZDT,IVFSPEA2,ZDT3,54,M2,D30,0.1503011854123159,IVFSPEA2_ZDT3_M2_D30_54.mat
ZDT,IVFSPEA2,ZDT3,55,M2,D30,0.13738860934155336,IVFSPEA2_ZDT3_M2_D30_55.mat
ZDT,IVFSPEA2,ZDT3,56,M2,D30,0.13446159467283053,IVFSPEA2_ZDT3_M2_D30_56.mat
ZDT,IVFSPEA2,ZDT3,57,M2,D30,0.14335712377414306,IVFSPEA2_ZDT3_M2_D30_57.mat
ZDT,IVFSPEA2,ZDT3,58,M2,D30,0.14180741002145852,IVFSPEA2_ZDT3_M2_D30_58.mat
ZDT,IVFSPEA2,ZDT3,59,M2,D30,0.1344596489078389,IVFSPEA2_ZDT3_M2_D30_59.mat
ZDT,IVFSPEA2,ZDT3,60,M2,D30,0.15921316968841254,IVFSPEA2_ZDT3_M2_D30_60.mat
ZDT,IVFSPEA2,ZDT4,1,M2,D10,0.07408885708104336,IVFSPEA2_ZDT4_M2_D10_1.mat
ZDT,IVFSPEA2,ZDT4,2,M2,D10,0.09088021131616493,IVFSPEA2_ZDT4_M2_D10_2.mat
ZDT,IVFSPEA2,ZDT4,3,M2,D10,0.08594258131527895,IVFSPEA2_ZDT4_M2_D10_3.mat
ZDT,IVFSPEA2,ZDT4,4,M2,D10,0.10726098755954118,IVFSPEA2_ZDT4_M2_D10_4.mat
ZDT,IVFSPEA2,ZDT4,5,M2,D10,0.11448976249056929,IVFSPEA2_ZDT4_M2_D10_5.mat
ZDT,IVFSPEA2,ZDT4,6,M2,D10,0.12235137026781383,IVFSPEA2_ZDT4_M2_D10_6.mat
ZDT,IVFSPEA2,ZDT4,7,M2,D10,0.08733094320452336,IVFSPEA2_ZDT4_M2_D10_7.mat
ZDT,IVFSPEA2,ZDT4,8,M2,D10,0.08527566303081618,IVFSPEA2_ZDT4_M2_D10_8.mat
ZDT,IVFSPEA2,ZDT4,9,M2,D10,0.10976824770097372,IVFSPEA2_ZDT4_M2_D10_9.mat
ZDT,IVFSPEA2,ZDT4,10,M2,D10,0.09564647429739453,IVFSPEA2_ZDT4_M2_D10_10.mat
ZDT,IVFSPEA2,ZDT4,11,M2,D10,0.10071777343809223,IVFSPEA2_ZDT4_M2_D10_11.mat
ZDT,IVFSPEA2,ZDT4,12,M2,D10,0.10948848545217718,IVFSPEA2_ZDT4_M2_D10_12.mat
ZDT,IVFSPEA2,ZDT4,13,M2,D10,0.11088948192501966,IVFSPEA2_ZDT4_M2_D10_13.mat
ZDT,IVFSPEA2,ZDT4,14,M2,D10,0.08051433125577684,IVFSPEA2_ZDT4_M2_D10_14.mat
ZDT,IVFSPEA2,ZDT4,15,M2,D10,0.09454115999466495,IVFSPEA2_ZDT4_M2_D10_15.mat
ZDT,IVFSPEA2,ZDT4,16,M2,D10,0.08340318439107064,IVFSPEA2_ZDT4_M2_D10_16.mat
ZDT,IVFSPEA2,ZDT4,17,M2,D10,0.08883577869210824,IVFSPEA2_ZDT4_M2_D10_17.mat
ZDT,IVFSPEA2,ZDT4,18,M2,D10,0.11048186744847982,IVFSPEA2_ZDT4_M2_D10_18.mat
ZDT,IVFSPEA2,ZDT4,19,M2,D10,0.11331048205426597,IVFSPEA2_ZDT4_M2_D10_19.mat
ZDT,IVFSPEA2,ZDT4,20,M2,D10,0.10634961037362588,IVFSPEA2_ZDT4_M2_D10_20.mat
ZDT,IVFSPEA2,ZDT4,21,M2,D10,0.07496440010419185,IVFSPEA2_ZDT4_M2_D10_21.mat
ZDT,IVFSPEA2,ZDT4,22,M2,D10,0.0788494593685817,IVFSPEA2_ZDT4_M2_D10_22.mat
ZDT,IVFSPEA2,ZDT4,23,M2,D10,0.10038086540294132,IVFSPEA2_ZDT4_M2_D10_23.mat
ZDT,IVFSPEA2,ZDT4,24,M2,D10,0.09145647885115511,IVFSPEA2_ZDT4_M2_D10_24.mat
ZDT,IVFSPEA2,ZDT4,25,M2,D10,0.10006117068222599,IVFSPEA2_ZDT4_M2_D10_25.mat
ZDT,IVFSPEA2,ZDT4,26,M2,D10,0.10291367468490535,IVFSPEA2_ZDT4_M2_D10_26.mat
ZDT,IVFSPEA2,ZDT4,27,M2,D10,0.09895172684948245,IVFSPEA2_ZDT4_M2_D10_27.mat
ZDT,IVFSPEA2,ZDT4,28,M2,D10,0.07234694498909021,IVFSPEA2_ZDT4_M2_D10_28.mat
ZDT,IVFSPEA2,ZDT4,29,M2,D10,0.09912734510599062,IVFSPEA2_ZDT4_M2_D10_29.mat
ZDT,IVFSPEA2,ZDT4,30,M2,D10,0.11704535074893303,IVFSPEA2_ZDT4_M2_D10_30.mat
ZDT,IVFSPEA2,ZDT4,31,M2,D10,0.09162234382704901,IVFSPEA2_ZDT4_M2_D10_31.mat
ZDT,IVFSPEA2,ZDT4,32,M2,D10,0.10403042874939887,IVFSPEA2_ZDT4_M2_D10_32.mat
ZDT,IVFSPEA2,ZDT4,33,M2,D10,0.08788109578385185,IVFSPEA2_ZDT4_M2_D10_33.mat
ZDT,IVFSPEA2,ZDT4,34,M2,D10,0.11032266787684897,IVFSPEA2_ZDT4_M2_D10_34.mat
ZDT,IVFSPEA2,ZDT4,35,M2,D10,0.10538288811538415,IVFSPEA2_ZDT4_M2_D10_35.mat
ZDT,IVFSPEA2,ZDT4,36,M2,D10,0.10182886427854496,IVFSPEA2_ZDT4_M2_D10_36.mat
ZDT,IVFSPEA2,ZDT4,37,M2,D10,0.10514830360030827,IVFSPEA2_ZDT4_M2_D10_37.mat
ZDT,IVFSPEA2,ZDT4,38,M2,D10,0.10956433581674521,IVFSPEA2_ZDT4_M2_D10_38.mat
ZDT,IVFSPEA2,ZDT4,39,M2,D10,0.08255575992750047,IVFSPEA2_ZDT4_M2_D10_39.mat
ZDT,IVFSPEA2,ZDT4,40,M2,D10,0.0791671809425569,IVFSPEA2_ZDT4_M2_D10_40.mat
ZDT,IVFSPEA2,ZDT4,41,M2,D10,0.10148107177307472,IVFSPEA2_ZDT4_M2_D10_41.mat
ZDT,IVFSPEA2,ZDT4,42,M2,D10,0.10097916609414308,IVFSPEA2_ZDT4_M2_D10_42.mat
ZDT,IVFSPEA2,ZDT4,43,M2,D10,0.10815027859931639,IVFSPEA2_ZDT4_M2_D10_43.mat
ZDT,IVFSPEA2,ZDT4,44,M2,D10,0.08864950375427351,IVFSPEA2_ZDT4_M2_D10_44.mat
ZDT,IVFSPEA2,ZDT4,45,M2,D10,0.08751640969309021,IVFSPEA2_ZDT4_M2_D10_45.mat
ZDT,IVFSPEA2,ZDT4,46,M2,D10,0.10359034177217748,IVFSPEA2_ZDT4_M2_D10_46.mat
ZDT,IVFSPEA2,ZDT4,47,M2,D10,0.10802590423406029,IVFSPEA2_ZDT4_M2_D10_47.mat
ZDT,IVFSPEA2,ZDT4,48,M2,D10,0.09637931334773209,IVFSPEA2_ZDT4_M2_D10_48.mat
ZDT,IVFSPEA2,ZDT4,49,M2,D10,0.08244089979373838,IVFSPEA2_ZDT4_M2_D10_49.mat
ZDT,IVFSPEA2,ZDT4,50,M2,D10,0.09463785913397826,IVFSPEA2_ZDT4_M2_D10_50.mat
ZDT,IVFSPEA2,ZDT4,51,M2,D10,0.10839193024289748,IVFSPEA2_ZDT4_M2_D10_51.mat
ZDT,IVFSPEA2,ZDT4,52,M2,D10,0.09208563749895814,IVFSPEA2_ZDT4_M2_D10_52.mat
ZDT,IVFSPEA2,ZDT4,53,M2,D10,0.10052855493416978,IVFSPEA2_ZDT4_M2_D10_53.mat
ZDT,IVFSPEA2,ZDT4,54,M2,D10,0.10718543132803365,IVFSPEA2_ZDT4_M2_D10_54.mat
ZDT,IVFSPEA2,ZDT4,55,M2,D10,0.09482591424428545,IVFSPEA2_ZDT4_M2_D10_55.mat
ZDT,IVFSPEA2,ZDT4,56,M2,D10,0.08061561948493466,IVFSPEA2_ZDT4_M2_D10_56.mat
ZDT,IVFSPEA2,ZDT4,57,M2,D10,0.09778390694192511,IVFSPEA2_ZDT4_M2_D10_57.mat
ZDT,IVFSPEA2,ZDT4,58,M2,D10,0.09518893369629951,IVFSPEA2_ZDT4_M2_D10_58.mat
ZDT,IVFSPEA2,ZDT4,59,M2,D10,0.06802741457679956,IVFSPEA2_ZDT4_M2_D10_59.mat
ZDT,IVFSPEA2,ZDT4,60,M2,D10,0.09230688325911282,IVFSPEA2_ZDT4_M2_D10_60.mat
ZDT,IVFSPEA2,ZDT6,1,M2,D10,0.09668870473436438,IVFSPEA2_ZDT6_M2_D10_1.mat
ZDT,IVFSPEA2,ZDT6,2,M2,D10,0.12773322885538207,IVFSPEA2_ZDT6_M2_D10_2.mat
ZDT,IVFSPEA2,ZDT6,3,M2,D10,0.1238878085896458,IVFSPEA2_ZDT6_M2_D10_3.mat
ZDT,IVFSPEA2,ZDT6,4,M2,D10,0.11939000352660735,IVFSPEA2_ZDT6_M2_D10_4.mat
ZDT,IVFSPEA2,ZDT6,5,M2,D10,0.1350660712788483,IVFSPEA2_ZDT6_M2_D10_5.mat
ZDT,IVFSPEA2,ZDT6,6,M2,D10,0.10227231044026278,IVFSPEA2_ZDT6_M2_D10_6.mat
ZDT,IVFSPEA2,ZDT6,7,M2,D10,0.13579563008502335,IVFSPEA2_ZDT6_M2_D10_7.mat
ZDT,IVFSPEA2,ZDT6,8,M2,D10,0.10516336216762075,IVFSPEA2_ZDT6_M2_D10_8.mat
ZDT,IVFSPEA2,ZDT6,9,M2,D10,0.09779773789373439,IVFSPEA2_ZDT6_M2_D10_9.mat
ZDT,IVFSPEA2,ZDT6,10,M2,D10,0.11148201033796934,IVFSPEA2_ZDT6_M2_D10_10.mat
ZDT,IVFSPEA2,ZDT6,11,M2,D10,0.11441501023726507,IVFSPEA2_ZDT6_M2_D10_11.mat
ZDT,IVFSPEA2,ZDT6,12,M2,D10,0.09975840360559765,IVFSPEA2_ZDT6_M2_D10_12.mat
ZDT,IVFSPEA2,ZDT6,13,M2,D10,0.12425118063197364,IVFSPEA2_ZDT6_M2_D10_13.mat
ZDT,IVFSPEA2,ZDT6,14,M2,D10,0.10457258861118325,IVFSPEA2_ZDT6_M2_D10_14.mat
ZDT,IVFSPEA2,ZDT6,15,M2,D10,0.10953782723106259,IVFSPEA2_ZDT6_M2_D10_15.mat
ZDT,IVFSPEA2,ZDT6,16,M2,D10,0.11853446924768675,IVFSPEA2_ZDT6_M2_D10_16.mat
ZDT,IVFSPEA2,ZDT6,17,M2,D10,0.10518571853198065,IVFSPEA2_ZDT6_M2_D10_17.mat
ZDT,IVFSPEA2,ZDT6,18,M2,D10,0.12695434169931102,IVFSPEA2_ZDT6_M2_D10_18.mat
ZDT,IVFSPEA2,ZDT6,19,M2,D10,0.1288148863060754,IVFSPEA2_ZDT6_M2_D10_19.mat
ZDT,IVFSPEA2,ZDT6,20,M2,D10,0.10453219126768004,IVFSPEA2_ZDT6_M2_D10_20.mat
ZDT,IVFSPEA2,ZDT6,21,M2,D10,0.11469465352501503,IVFSPEA2_ZDT6_M2_D10_21.mat
ZDT,IVFSPEA2,ZDT6,22,M2,D10,0.10037952593517184,IVFSPEA2_ZDT6_M2_D10_22.mat
ZDT,IVFSPEA2,ZDT6,23,M2,D10,0.11668397967611761,IVFSPEA2_ZDT6_M2_D10_23.mat
ZDT,IVFSPEA2,ZDT6,24,M2,D10,0.09978659348763533,IVFSPEA2_ZDT6_M2_D10_24.mat
ZDT,IVFSPEA2,ZDT6,25,M2,D10,0.09719332901574852,IVFSPEA2_ZDT6_M2_D10_25.mat
ZDT,IVFSPEA2,ZDT6,26,M2,D10,0.0911106279713457,IVFSPEA2_ZDT6_M2_D10_26.mat
ZDT,IVFSPEA2,ZDT6,27,M2,D10,0.09746338871682322,IVFSPEA2_ZDT6_M2_D10_27.mat
ZDT,IVFSPEA2,ZDT6,28,M2,D10,0.13439717483448482,IVFSPEA2_ZDT6_M2_D10_28.mat
ZDT,IVFSPEA2,ZDT6,29,M2,D10,0.11177971724917922,IVFSPEA2_ZDT6_M2_D10_29.mat
